경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
10,2,50,B1,정용진,남,56,5.19,4.94,0.23,50.0,43.8,18.8,5115 2256,,5.14,31.4,,0.0/4,33.3/6,80.0/5,0.0/4,60.0/5,0.0/4,28,4.99,26.2,10,3.92,33.7,19.1,113,2.0,4.0,6,2
10,3,32,B2,최인원,남,55,4.19,4.03,0.26,43.8,18.8,6.3,3516 5364,,3.7,13.0,,0.0/3,50.0/2,66.7/3,0.0/4,0.0/2,0.0/3,17,6.04,44.7,43,3.84,36.8,19.7,121,,4.0,6,2
10,4,51,B1,김종희,남,58,5.06,4.94,0.24,56.3,31.3,6.3,5432 6216,,4.37,21.1,,50.0/8,20.0/5,14.3/7,0.0/4,0.0/5,0.0/5,34,5.2,27.8,17,5.91,61.0,42.0,31,,4.0,6,2
10,5,40,A2,이주영,여,54,6.82,6.74,0.21,82.4,47.1,23.5,3234 1532,,6.0,45.0,,100.0/4,50.0/6,100.0/4,0.0/6,60.0/5,0.0/5,30,4.3,22.2,52,5.73,54.4,40.8,143,3.0,4.0,6,2
10,6,34,A2,김민준,남,57,6.33,6.27,0.2,66.7,46.7,33.3,5132 2343,,6.1,46.7,,66.7/3,66.7/3,25.0/4,0.0/4,60.0/5,50.0/2,21,5.02,27.3,63,3.77,33.8,20.3,95,1.0,4.0,6,2
11,1,42,A2,정경호,남,55,6.81,6.69,0.28,68.8,56.3,31.3,3612 2451,,5.72,35.9,,33.3/3,83.3/6,25.0/4,16.7/6,25.0/4,25.0/4,27,4.06,21.7,56,4.88,49.1,25.0,116,2.0,5.0,3,2
11,2,29,A2,홍진수,남,54,3.57,3.36,0.23,35.7,7.1,7.1,6466 3633,,5.12,29.3,,66.7/6,33.3/6,25.0/4,0.0/6,0.0/8,0.0/3,33,4.62,24.8,2,4.79,42.7,29.9,76,,5.0,3,2
11,3,51,A2,김창규,남,57,6.31,6.08,0.27,69.2,46.2,15.4,1545 2232,,5.93,40.7,,100.0/3,33.3/3,50.0/4,0.0/2,25.0/4,0.0/3,19,5.04,36.1,13,5.03,49.0,32.0,90,4.0,5.0,3,2
11,4,32,B2,김태영,남,64,2.07,1.73,0.31,6.7,0.0,0.0,6656 5446,,2.9,7.7,,0.0/6,0.0/3,25.0/4,20.0/5,0.0/5,0.0/7,30,5.52,38.9,37,3.66,28.2,21.1,29,,5.0,3,2
11,5,36,B1,박준호,남,65,3.64,3.57,0.2,35.7,14.3,0.0,2556 5453,,4.06,16.7,,20.0/5,50.0/2,0.0/5,0.0/6,0.0/5,0.0/3,26,4.95,28.3,33,5.75,60.8,41.2,15,1.0,5.0,3,2
11,6,46,B1,우진수,남,54,4.71,4.65,0.24,41.2,35.3,23.5,1646 6664,,5.07,33.3,,100.0/5,80.0/5,42.9/7,0.0/5,20.0/5,0.0/5,32,4.27,21.4,105,5.3,51.7,36.0,64,3.0,5.0,3,2
12,1,44,B1,이종인,남,56,5.24,5.21,0.25,58.8,35.3,17.6,5156 2331,,5.14,35.1,,66.7/6,80.0/5,40.0/5,20.0/5,0.0/3,20.0/5,29,6.07,48.8,91,2.55,15.6,4.7,112,2.0,6.0,3,4
12,2,28,B1,한준희,남,59,6.5,6.03,0.2,75.0,50.0,25.0,6122 1132,,5.32,32.4,,40.0/5,33.3/3,40.0/5,20.0/5,40.0/5,20.0/5,28,5.53,35.5,109,5.57,56.1,35.1,80,,6.0,3,4
12,3,38,B2,문안나,여,48,4.75,3.38,0.29,43.8,25.0,12.5,4403 6463,,5.79,41.4,,66.7/3,0.0/2,50.0/4,60.0/5,0.0/3,25.0/4,21,5.22,32.1,64,6.02,60.7,44.6,36,3.0,6.0,3,4
12,4,44,A2,강지환,남,60,5.75,5.38,0.28,62.5,37.5,12.5,2523 1525,,5.6,38.1,,83.3/6,50.0/6,20.0/5,50.0/4,0.0/5,0.0/6,32,5.43,41.3,95,4.75,45.4,25.9,87,,6.0,3,4
12,5,33,B1,박민성,남,62,3.81,3.69,0.24,25.0,25.0,18.8,5265 6155,,3.92,21.1,,75.0/4,33.3/6,0.0/3,14.3/7,25.0/4,0.0/5,29,5.89,44.0,45,5.43,54.5,33.6,28,4.0,6.0,3,4
12,6,50,A1,이용세,남,55,5.78,5.56,0.21,61.1,38.9,16.7,3324 4631,,6.75,58.8,,83.3/6,100.0/6,50.0/6,50.0/8,66.7/6,0.0/8,40,5.74,43.5,27,5.69,59.2,37.8,77,5.0,6.0,3,4
13,1,34,B2,한유형,여,52,2.15,2.08,0.29,7.7,0.0,0.0,6655 6645,,1.89,0.0,,0.0/1,0.0/2,0.0/3,0.0/2,0.0/4,0.0/1,13,4.4,21.2,49,5.82,61.7,39.4,79,,2.0,3,6
13,2,39,A2,김강현,남,56,5.76,5.59,0.22,52.9,35.3,17.6,3244 3124,,5.78,32.5,,57.1/7,50.0/4,33.3/3,16.7/6,0.0/3,0.0/6,29,5.06,32.7,24,6.18,63.5,49.0,144,5.0,2.0,3,6
13,3,36,A1,류석현,남,55,6.8,6.73,0.24,73.3,46.7,26.7,2441 1433,,7.0,52.1,,100.0/6,50.0/6,20.0/5,37.5/8,57.1/7,20.0/5,37,4.42,26.9,61,4.5,43.4,22.6,91,,2.0,3,6
13,4,49,B1,김기한,남,55,5.18,4.85,0.25,64.7,23.5,0.0,3353 3532,,5.0,22.5,,50.0/6,75.0/4,33.3/6,0.0/5,0.0/6,0.0/7,34,5.43,33.3,53,5.75,56.4,40.9,14,3.0,2.0,3,6
13,5,34,B1,이진우,남,56,4.28,4.0,0.21,38.9,27.8,11.1,5526 3546,,4.95,28.9,,100.0/3,16.7/6,20.0/5,0.0/4,0.0/3,0.0/4,25,6.0,40.7,41,6.02,60.4,41.7,106,4.0,2.0,3,6
13,6,44,A1,어선규,남,57,6.95,6.79,0.19,73.7,47.4,31.6,3334 3154,,6.84,50.0,,100.0/4,100.0/7,28.6/7,28.6/7,25.0/8,66.7/6,39,4.71,26.1,15,5.04,48.2,33.0,48,,2.0,3,6
14,1,40,A2,주은석,남,59,6.05,5.89,0.2,57.9,42.1,26.3,2231 3441,,5.92,45.8,,60.0/5,71.4/7,50.0/6,66.7/6,28.6/7,16.7/6,37,4.82,28.7,79,5.95,61.9,42.3,30,,1.0,3,4
14,2,44,B2,김동민,남,54,6.5,5.25,0.18,75.0,56.3,18.8,1222 2514,,6.32,60.7,,80.0/5,75.0/4,66.7/3,33.3/3,66.7/3,25.0/4,22,5.22,30.2,29,3.96,33.7,15.7,56,2.0,1.0,3,4
14,3,40,A1,심상철,남,57,7.18,7.18,0.17,76.5,52.9,47.1,1641 1431,,7.55,58.6,,75.0/4,50.0/4,80.0/5,50.0/4,66.7/3,33.3/6,26,5.34,38.2,66,4.63,43.1,28.4,7,6.0,1.0,3,4
14,4,38,B1,기광서,남,55,5.19,5.06,0.22,56.3,37.5,6.3,2263 4226,,5.05,33.3,,66.7/6,25.0/4,20.0/5,0.0/5,25.0/4,20.0/5,29,6.07,43.0,47,6.58,70.5,47.7,147,7.0,1.0,3,4
14,5,35,B1,전정환,남,58,4.38,4.31,0.23,50.0,6.3,0.0,4326 5333,,4.6,20.0,,33.3/6,16.7/6,16.7/6,20.0/5,40.0/5,0.0/6,34,5.56,38.9,20,4.82,44.7,27.2,150,,1.0,3,4
14,6,33,A2,이휘동,남,56,6.21,5.96,0.22,64.3,50.0,14.3,1262 4533,,6.08,48.6,,50.0/6,66.7/6,50.0/4,100.0/3,25.0/4,0.0/6,29,5.69,38.5,12,4.7,39.3,28.2,96,,1.0,3,4
15,1,51,B1,권현기,남,58,3.86,3.61,0.29,28.6,21.4,0.0,2425 3256,,3.61,13.2,,20.0/5,16.7/6,0.0/5,16.7/6,0.0/6,0.0/4,32,5.18,30.0,44,5.72,56.6,43.4,26,,2.0,3,1
15,2,34,B2,엄광호,남,64,4.53,3.93,0.21,46.7,26.7,13.3,4315 2635,,3.49,20.0,,20.0/5,0.0/5,0.0/4,75.0/4,0.0/4,40.0/5,27,5.38,34.7,72,6.33,64.0,49.4,1,4.0,2.0,3,1
15,3,37,A1,이동준,남,57,5.76,5.65,0.22,58.8,29.4,23.5,1611 4343,,6.38,42.5,,80.0/5,33.3/3,57.1/7,66.7/6,20.0/5,0.0/6,32,6.17,46.8,5,5.24,52.4,35.2,130,,2.0,3,1
15,4,39,B2,한종석,남,59,6.24,6.12,0.19,64.7,52.9,23.5,2322 1132,,6.1,50.0,,100.0/2,100.0/3,50.0/2,66.7/3,0.0/4,0.0/2,16,4.88,30.4,82,6.04,59.8,47.4,86,3.0,2.0,3,1
15,5,42,B2,최영재,남,59,5.24,4.82,0.25,58.8,29.4,5.9,3531 2423,,4.86,28.6,,25.0/4,0.0/2,50.0/4,0.0/2,0.0/4,33.3/6,22,5.71,41.0,110,5.16,50.0,30.8,17,,2.0,3,1
15,6,34,A1,조성인,남,54,7.53,7.47,0.2,73.3,66.7,60.0,1654 1512,,7.92,68.8,,83.3/6,100.0/6,66.7/6,50.0/6,57.1/7,33.3/6,37,4.25,21.7,73,6.61,66.3,47.0,78,7.0,2.0,3,1
16,1,37,A1,안지민,여,50,5.83,5.17,18.08,66.7,33.3,16.7,2613 3451,,6.25,50.0,,00.0/0,100.0/1,100.0/1,0.0/1,00.0/0,0.0/1,4,4.05,20.5,34,5.37,55.2,34.3,46,8.0,3.0,2,5
16,2,35,B2,이  인,남,57,5.57,5.14,18.11,71.4,28.6,0.0,4233 3621,,6.0,50.0,,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,100.0/1,2,5.9,46.2,21,5.39,53.0,32.0,134,4.0,3.0,2,5
16,3,45,A1,김종민,남,54,7.67,7.67,17.86,83.3,66.7,33.3,4121 3224,,8.0,75.0,,00.0/0,100.0/1,00.0/0,50.0/2,100.0/1,00.0/0,4,5.39,33.3,1,5.55,52.7,37.5,61,9.0,3.0,2,5
16,4,48,B1,서화모,남,55,4.88,4.38,18.13,62.5,25.0,0.0,2303 2436,,4.67,33.3,,100.0/1,00.0/0,0.0/1,00.0/0,0.0/1,00.0/0,3,4.35,23.2,57,4.41,43.3,27.8,117,5.0,3.0,2,5
16,5,34,B2,염윤정,여,52,2.33,2.0,18.0,16.7,0.0,0.0,6653 5515,,1.33,0.0,,0.0/1,00.0/0,0.0/1,0.0/1,00.0/0,00.0/0,3,5.33,37.3,32,6.38,68.4,47.4,140,,3.0,2,5
16,6,50,A2,김정구,남,55,6.33,6.17,17.81,66.7,66.7,16.7,1252 5244,,7.0,75.0,,100.0/1,00.0/0,50.0/2,00.0/0,100.0/1,00.0/0,4,4.05,24.2,48,4.86,48.6,27.6,5,6.0,3.0,2,5
17,1,43,B1,박상현,남,62,2.17,1.83,18.53,16.7,0.0,0.0,5365 6633,,2.75,0.0,,00.0/0,0.0/1,0.0/1,00.0/0,0.0/1,0.0/1,4,5.75,38.9,18,5.06,47.7,34.2,137,9.0,4.0,5,6
17,2,53,A2,권명호,남,59,3.33,2.67,17.98,33.3,16.7,0.0,5550 2356,,1.5,0.0,,0.0/1,0.0/1,00.0/0,0.0/1,0.0/1,00.0/0,4,6.19,46.7,75,4.45,40.0,28.4,27,7.0,4.0,5,6
17,3,30,B2,윤상선,남,65,2.83,2.83,18.23,16.7,0.0,0.0,3466 4656,,5.0,0.0,,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,4.74,28.8,96,4.38,40.5,27.4,3,10.0,4.0,5,6
17,4,36,B1,조규태,남,58,4.0,3.83,18.09,33.3,0.0,0.0,5435 3454,,4.0,0.0,,00.0/0,0.0/1,00.0/0,00.0/0,0.0/1,0.0/1,3,6.14,47.9,68,6.05,63.7,45.1,89,5.0,4.0,5,6
17,5,47,A1,장영태,남,58,5.33,5.0,18.07,50.0,16.7,0.0,4324 4346,,5.5,25.0,,00.0/0,100.0/1,0.0/1,0.0/1,00.0/0,0.0/1,4,5.55,37.7,31,5.2,47.2,31.1,82,6.0,4.0,5,6
17,6,35,B1,고정환,남,63,6.17,6.17,18.3,66.7,50.0,16.7,4312 6242,,6.67,33.3,,0.0/1,0.0/1,100.0/1,00.0/0,00.0/0,00.0/0,3,5.33,38.0,94,5.58,55.1,33.6,21,,4.0,5,6
1,1,51,A2,김창규,남,57,6.31,6.08,0.27,69.2,46.2,15.4,1545 2232,,5.93,40.7," 일04-3-6, 일11-2-3",100.0/3,33.3/3,50.0/4,0.0/2,25.0/4,0.0/3,19,5.04,36.1,13,5.03,49.0,32.0,90,9.0,1.0,3,4
1,2,39,B2,강영길,남,62,5.41,4.32,0.22,52.9,35.3,23.5,1423 2451,,5.32,28.0, 일08-2-3,0.0/3,100.0/3,66.7/3,0.0/4,0.0/3,0.0/2,18,5.69,41.1,90,4.16,35.6,20.7,104,8.0,1.0,3,4
1,3,34,A2,김민준,남,57,6.33,6.27,0.2,66.7,46.7,33.3,5132 2343,,6.1,46.7," 일01-1-1, 일10-2-6",66.7/3,66.7/3,25.0/4,0.0/4,60.0/5,50.0/2,21,5.02,27.3,63,3.77,33.8,20.3,95,,1.0,3,4
1,4,35,B1,고정환,남,63,4.38,4.06,0.18,37.5,25.0,6.3,2156 2445,,4.42,24.2, 온17-3-6,33.3/3,50.0/4,25.0/4,0.0/4,25.0/4,14.3/7,26,5.33,38.0,94,5.58,55.1,33.6,21,11.0,1.0,3,4
1,5,42,B1,신현경,여,51,5.0,5.0,0.23,55.6,22.2,5.6,2635 4534,,4.89,21.1, 일09-3-2,40.0/5,0.0/3,25.0/4,66.7/6,0.0/4,0.0/5,27,5.37,33.0,69,5.18,51.8,30.1,93,10.0,1.0,3,4
1,6,34,B2,한유형,여,52,2.15,2.08,0.29,7.7,0.0,0.0,6655 6645,,1.89,0.0, 일13-6-1,0.0/1,0.0/2,0.0/3,0.0/2,0.0/4,0.0/1,13,4.4,21.2,49,5.82,61.7,39.4,79,,1.0,3,4
2,1,44,A1,어선규,남,57,6.95,6.79,0.19,73.7,47.4,31.6,3334 3154,,6.84,50.0, 일13-3-6,100.0/4,100.0/7,28.6/7,28.6/7,25.0/8,66.7/6,39,4.71,26.1,15,5.04,48.2,33.0,48,9.0,1.0,4,6
2,2,33,A2,이휘동,남,56,6.21,5.96,0.22,64.3,50.0,14.3,1262 4533,,6.08,48.6, 일14-5-6,50.0/6,66.7/6,50.0/4,100.0/3,25.0/4,0.0/6,29,5.69,38.5,12,4.7,39.3,28.2,96,14.0,1.0,4,6
2,3,33,B1,박민성,남,62,3.81,3.69,0.24,25.0,25.0,18.8,5265 6155,,3.92,21.1," 일04-5-2, 일12-4-5",75.0/4,33.3/6,0.0/3,14.3/7,25.0/4,0.0/5,29,5.89,44.0,45,5.43,54.5,33.6,28,,1.0,4,6
2,4,42,B2,최영재,남,59,5.24,4.82,0.25,58.8,29.4,5.9,3531 2423,,4.86,28.6, 일15-4-5,25.0/4,0.0/2,50.0/4,0.0/2,0.0/4,33.3/6,22,5.71,41.0,110,5.16,50.0,30.8,17,10.0,1.0,4,6
2,5,51,B1,김종희,남,58,5.06,4.94,0.24,56.3,31.3,6.3,5432 6216,,4.37,21.1, 일10-1-4,50.0/8,20.0/5,14.3/7,0.0/4,0.0/5,0.0/5,34,5.2,27.8,17,5.91,61.0,42.0,31,12.0,1.0,4,6
2,6,44,B1,이종인,남,56,5.24,5.21,0.25,58.8,35.3,17.6,5156 2331,,5.14,35.1," 일02-5-3, 일12-6-1",66.7/6,80.0/5,40.0/5,20.0/5,0.0/3,20.0/5,29,6.07,48.8,91,2.55,15.6,4.7,112,,1.0,4,6
3,1,34,B2,염윤정,여,52,2.2,1.87,0.28,6.7,0.0,0.0,4456 4664,,2.29,5.9, 온16-3-5,0.0/5,0.0/4,0.0/4,0.0/3,0.0/5,20.0/5,26,5.33,37.3,32,6.38,68.4,47.4,140,15.0,6.0,2,3
3,2,47,A1,정민수,남,60,6.21,6.21,0.25,57.1,57.1,35.7,4615 5221,,6.26,48.9, 일09-2-5,83.3/6,80.0/5,37.5/8,50.0/6,33.3/6,16.7/6,37,4.76,26.7,19,5.63,55.8,39.4,18,11.0,6.0,2,3
3,3,43,A2,박정아,여,50,5.44,5.16,0.23,62.5,37.5,25.0,1312 1636,,6.09,48.9, 일04-1-1,83.3/6,83.3/6,50.0/6,50.0/6,40.0/5,14.3/7,36,5.48,39.0,35,4.21,36.0,20.2,136,10.0,6.0,2,3
3,4,41,B2,박진서,남,55,5.76,4.59,0.23,58.8,47.1,11.8,2232 5202,,6.19,50.0," 일01-6-5, 일08-6-1",50.0/2,66.7/3,50.0/4,33.3/3,0.0/2,0.0/3,17,4.96,28.2,38,4.33,40.2,27.5,49,,6.0,2,3
3,5,49,B1,한  운,남,55,4.24,4.12,0.27,41.2,17.6,5.9,5545 4336,,3.89,16.2, 일07-2-3,50.0/4,16.7/6,0.0/5,20.0/5,0.0/6,0.0/4,30,4.84,34.0,4,5.55,57.3,40.4,92,13.0,6.0,2,3
3,6,40,A2,주은석,남,59,6.05,5.89,0.2,57.9,42.1,26.3,2231 3441,,5.92,45.8, 일14-1-1,60.0/5,71.4/7,50.0/6,66.7/6,28.6/7,16.7/6,37,4.82,28.7,79,5.95,61.9,42.3,30,12.0,6.0,2,3
4,1,36,A1,류석현,남,55,6.8,6.73,0.24,73.3,46.7,26.7,2441 1433,,7.0,52.1, 일13-2-3,100.0/6,50.0/6,20.0/5,37.5/8,57.1/7,20.0/5,37,4.42,26.9,61,4.5,43.4,22.6,91,12.0,1.0,5,4
4,2,42,B1,김희용,남,58,6.0,5.94,0.26,62.5,43.8,25.0,1413 4651,,5.33,35.7, 일05-6-4,57.1/7,40.0/5,50.0/6,0.0/3,20.0/5,0.0/6,32,6.24,51.3,55,4.33,39.3,22.6,103,16.0,1.0,5,4
4,3,34,A1,조성인,남,54,7.53,7.47,0.2,73.3,66.7,60.0,1654 1512,,7.92,68.8," 일07-6-2, 일15-5-6",83.3/6,100.0/6,66.7/6,50.0/6,57.1/7,33.3/6,37,4.25,21.7,73,6.61,66.3,47.0,78,,1.0,5,4
4,4,30,B2,윤상선,남,65,3.33,2.2,0.29,26.7,20.0,13.3,6161 5366,,3.09,17.4," 일10-4-1, 온17-6-3",100.0/1,50.0/4,0.0/3,0.0/3,33.3/3,0.0/3,17,4.74,28.8,96,4.38,40.5,27.4,3,13.0,1.0,5,4
4,5,37,A1,이동준,남,57,5.76,5.65,0.22,58.8,29.4,23.5,1611 4343,,6.38,42.5, 일15-2-3,80.0/5,33.3/3,57.1/7,66.7/6,20.0/5,0.0/6,32,6.17,46.8,5,5.24,52.4,35.2,130,11.0,1.0,5,4
4,6,30,B2,조승민,남,55,2.93,2.37,0.25,13.3,0.0,0.0,5545 3666,,2.38,0.0, 일06-2-4,0.0/3,0.0/3,0.0/2,0.0/3,0.0/5,0.0/3,19,3.63,16.7,58,6.09,60.0,49.4,66,14.0,1.0,5,4
5,1,35,B1,반혜진,여,52,4.76,3.65,0.24,47.1,29.4,5.9,3246 0515,,4.84,29.0, 일06-5-6,50.0/4,25.0/4,25.0/4,0.0/4,33.3/3,33.3/3,22,4.5,23.3,46,3.95,34.1,19.5,101,17.0,5.0,6,4
5,2,35,B1,전정환,남,58,4.38,4.31,0.23,50.0,6.3,0.0,4326 5333,,4.6,20.0, 일14-4-5,33.3/6,16.7/6,16.7/6,20.0/5,40.0/5,0.0/6,34,5.56,38.9,20,4.82,44.7,27.2,150,13.0,5.0,6,4
5,3,29,A2,홍진수,남,54,3.57,3.36,0.23,35.7,7.1,7.1,6466 3633,,5.12,29.3, 일11-3-2,66.7/6,33.3/6,25.0/4,0.0/6,0.0/8,0.0/3,33,4.62,24.8,2,4.79,42.7,29.9,76,14.0,5.0,6,4
5,4,34,B2,송효범,남,53,2.4,2.3,0.25,13.3,0.0,0.0,6664 4463,,3.16,12.0, 일08-4-2,0.0/4,50.0/4,0.0/1,0.0/2,20.0/5,0.0/4,20,4.79,31.3,77,5.12,46.7,33.3,138,,5.0,6,4
5,5,44,A2,강지환,남,60,5.75,5.38,0.28,62.5,37.5,12.5,2523 1525,,5.6,38.1, 일12-3-4,83.3/6,50.0/6,20.0/5,50.0/4,0.0/5,0.0/6,32,5.43,41.3,95,4.75,45.4,25.9,87,16.0,5.0,6,4
5,6,51,B1,권현기,남,58,3.86,3.61,0.29,28.6,21.4,0.0,2425 3256,,3.61,13.2, 일15-3-1,20.0/5,16.7/6,0.0/5,16.7/6,0.0/6,0.0/4,32,5.18,30.0,44,5.72,56.6,43.4,26,12.0,5.0,6,4
6,1,44,A1,박종덕,남,55,7.65,7.53,0.2,88.2,64.7,35.3,3231 5322,,7.04,66.0, 일02-2-6,80.0/5,85.7/7,100.0/6,57.1/7,50.0/6,40.0/5,36,6.34,44.4,101,5.1,49.5,28.3,51,13.0,1.0,5,6
6,2,32,B2,이지은,여,52,3.4,2.87,0.23,20.0,13.3,13.3,6456 6664,,3.77,23.1, 일01-2-3,60.0/5,0.0/3,0.0/3,25.0/4,0.0/3,0.0/3,21,5.07,36.6,71,5.54,54.7,39.6,24,17.0,1.0,5,6
6,3,34,B2,엄광호,남,64,4.53,3.93,0.21,46.7,26.7,13.3,4315 2635,,3.49,20.0," 일04-2-5, 일15-1-2",20.0/5,0.0/5,0.0/4,75.0/4,0.0/4,40.0/5,27,5.38,34.7,72,6.33,64.0,49.4,1,,1.0,5,6
6,4,43,B1,김재윤,남,57,4.94,4.65,0.31,41.2,35.3,11.8,5641 2240,,4.88,32.5, 일08-5-6,50.0/6,33.3/6,50.0/4,20.0/5,0.0/6,50.0/4,31,5.44,35.4,36,6.6,67.8,50.6,74,14.0,1.0,5,6
6,5,48,B1,서화모,남,55,5.4,5.2,0.24,53.3,46.7,13.3,6442 5226,,5.42,38.7," 일05-4-2, 온16-6-4",100.0/4,60.0/5,100.0/2,20.0/5,33.3/3,0.0/6,25,4.35,23.2,57,4.41,43.3,27.8,117,,1.0,5,6
6,6,43,A2,김민길,남,57,6.75,6.69,0.22,68.8,56.3,37.5,1121 1236,,6.76,52.9, 일07-5-1,100.0/3,80.0/5,60.0/5,0.0/3,40.0/5,25.0/4,25,4.5,23.6,59,4.43,39.3,21.3,16,16.0,1.0,5,6
7,1,34,B1,이진우,남,56,4.28,4.0,0.21,38.9,27.8,11.1,5526 3546,,4.95,28.9," 일04-4-4, 일13-4-5",100.0/3,16.7/6,20.0/5,0.0/4,0.0/3,0.0/4,25,6.0,40.7,41,6.02,60.4,41.7,106,,1.0,4,2
7,2,38,A2,정주현,남,53,5.44,5.03,0.22,55.6,44.4,16.7,6564 5153,,5.12,35.3, 일08-1-4,25.0/4,66.7/3,25.0/4,50.0/6,20.0/5,33.3/3,25,4.13,18.9,54,4.27,35.8,24.7,120,17.0,1.0,4,2
7,3,36,B1,박준호,남,65,3.64,3.57,0.2,35.7,14.3,0.0,2556 5453,,4.06,16.7," 일01-4-2, 일11-1-5",20.0/5,50.0/2,0.0/5,0.0/6,0.0/5,0.0/3,26,4.95,28.3,33,5.75,60.8,41.2,15,,1.0,4,2
7,4,47,A1,장영태,남,58,6.61,6.17,0.2,72.2,44.4,22.2,6323 3241,,6.79,57.1," 일06-3-1, 온17-2-5",100.0/5,57.1/7,60.0/5,42.9/7,50.0/6,40.0/5,35,5.55,37.7,31,5.2,47.2,31.1,82,,1.0,4,2
7,5,44,B2,김동민,남,54,6.5,5.25,0.18,75.0,56.3,18.8,1222 2514,,6.32,60.7," 일02-1-1, 일14-6-2",80.0/5,75.0/4,66.7/3,33.3/3,66.7/3,25.0/4,22,5.22,30.2,29,3.96,33.7,15.7,56,,1.0,4,2
7,6,46,B1,한  진,남,58,6.53,6.33,0.2,60.0,53.3,33.3,2513 4111,,5.7,45.5," 일02-3-2, 일09-6-3",80.0/5,25.0/4,50.0/2,25.0/4,50.0/4,20.0/5,24,4.85,32.3,108,4.51,40.4,24.2,44,16.0,1.0,4,2
8,1,50,A1,이용세,남,55,5.78,5.56,0.21,61.1,38.9,16.7,3324 4631,,6.75,58.8," 일05-1-3, 일12-1-6",83.3/6,100.0/6,50.0/6,50.0/8,66.7/6,0.0/8,40,5.74,43.5,27,5.69,59.2,37.8,77,,1.0,2,6
8,2,40,A1,심상철,남,57,7.18,7.18,0.17,76.5,52.9,47.1,1641 1431,,7.55,58.6," 일06-1-5, 일14-2-3",75.0/4,50.0/4,80.0/5,50.0/4,66.7/3,33.3/6,26,5.34,38.2,66,4.63,43.1,28.4,7,,1.0,2,6
8,3,46,B1,우진수,남,54,4.71,4.65,0.24,41.2,35.3,23.5,1646 6664,,5.07,33.3," 일03-6-4, 일11-5-6",100.0/5,80.0/5,42.9/7,0.0/5,20.0/5,0.0/5,32,4.27,21.4,105,5.3,51.7,36.0,64,17.0,1.0,2,6
8,4,35,B2,이  인,남,57,5.31,4.08,0.24,53.8,30.8,23.1,6211 4043,,5.63,37.5," 일04-6-3, 온16-2-2",75.0/4,40.0/5,0.0/2,33.3/3,0.0/2,33.3/3,19,5.9,46.2,21,5.39,53.0,32.0,134,,1.0,2,6
8,5,39,B2,강영길,남,62,5.41,4.32,0.22,52.9,35.3,23.5,1423 2451,,5.32,28.0, 일08-2-3,0.0/3,100.0/3,66.7/3,0.0/4,0.0/3,0.0/2,18,5.69,41.1,90,4.16,35.6,20.7,104,1.0,1.0,2,6
8,6,43,B1,김동경,남,58,3.94,3.38,0.31,31.3,18.8,6.3,5360 5421,,4.05,14.3, 일01-5-4,33.3/6,20.0/5,0.0/5,0.0/5,0.0/6,0.0/5,32,5.93,45.2,104,4.68,45.3,28.4,38,16.0,1.0,2,6
9,1,38,B1,기광서,남,55,5.19,5.06,0.22,56.3,37.5,6.3,2263 4226,,5.05,33.3," 일07-1-6, 일14-3-4",66.7/6,25.0/4,20.0/5,0.0/5,25.0/4,20.0/5,29,6.07,43.0,47,6.58,70.5,47.7,147,,1.0,5,4
9,2,38,B2,문안나,여,48,4.75,3.38,0.29,43.8,25.0,12.5,4403 6463,,5.79,41.4," 일03-5-6, 일12-2-3",66.7/3,0.0/2,50.0/4,60.0/5,0.0/3,25.0/4,21,5.22,32.1,64,6.02,60.7,44.6,36,,1.0,5,4
9,3,44,A2,구현구,남,63,5.82,5.53,0.23,64.7,29.4,11.8,3435 6332,,5.68,34.2," 일01-3-6, 일09-4-1",60.0/5,33.3/3,25.0/4,25.0/4,50.0/4,20.0/5,25,5.52,39.2,6,4.15,39.4,19.2,129,,1.0,5,4
9,4,44,A1,어선규,남,57,6.95,6.79,0.19,73.7,47.4,31.6,3334 3154,,6.84,50.0, 일13-3-6,100.0/4,100.0/7,28.6/7,28.6/7,25.0/8,66.7/6,39,4.71,26.1,15,5.04,48.2,33.0,48,2.0,1.0,5,4
9,5,51,A2,김창규,남,57,6.31,6.08,0.27,69.2,46.2,15.4,1545 2232,,5.93,40.7," 일04-3-6, 일11-2-3",100.0/3,33.3/3,50.0/4,0.0/2,25.0/4,0.0/3,19,5.04,36.1,13,5.03,49.0,32.0,90,1.0,1.0,5,4
9,6,32,B2,최인원,남,55,4.19,4.03,0.26,43.8,18.8,6.3,3516 5364,,3.7,13.0, 일10-5-3,0.0/3,50.0/2,66.7/3,0.0/4,0.0/2,0.0/3,17,6.04,44.7,43,3.84,36.8,19.7,121,17.0,1.0,5,4
