경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
3,2,47,B1,이재학,남,57,4.38,3.38,0.23,43.8,25.0,0.0,4350 4225,,4.0,0.0, 일08-4-5,16.7/6,100.0/2,75.0/4,50.0/4,20.0/5,0.0/4,25,5.21,33.7,44,4.69,40.7,28.0,114,,4.0,1.0,2.0
3,3,34,B1,김태용,남,55,3.83,3.72,0.28,27.8,11.1,5.6,3661 2634,,0.0,0.0, 일07-3-2,33.3/6,25.0/4,50.0/4,20.0/5,12.5/8,12.5/8,35,5.49,40.9,48,5.45,50.3,37.9,72,14.0,4.0,1.0,2.0
3,4,36,B1,류해광,남,60,3.88,3.88,0.25,29.4,11.8,5.9,3363 6545,,4.33,0.0, 일09-3-2,42.9/7,57.1/7,33.3/6,25.0/4,0.0/6,20.0/5,35,5.28,33.3,54,5.19,52.2,34.4,59,,4.0,1.0,2.0
3,5,33,B1,김지영,여,52,4.11,3.89,0.26,38.9,11.1,11.1,5545 1564,,0.0,0.0, 일12-2-4,60.0/5,25.0/4,16.7/6,0.0/4,0.0/4,0.0/6,29,5.06,32.8,109,5.16,50.3,31.1,63,12.0,4.0,1.0,2.0
3,6,33,A2,김지현,여,50,5.43,4.95,0.26,57.1,38.1,19.0,3265 3431,,0.0,0.0, 일03-2-4,20.0/5,40.0/5,60.0/5,42.9/7,25.0/8,33.3/6,36,4.96,32.3,61,5.0,47.1,30.2,8,11.0,4.0,1.0,2.0
4,1,45,A2,장영태,남,59,6.95,6.84,0.22,73.7,42.1,31.6,3414 3344,,6.67,33.3, 일16-4-6,75.0/8,71.4/7,40.0/5,42.9/7,40.0/5,0.0/4,36,5.08,31.0,91,4.93,50.3,27.6,66,12.0,2.0,3.0,5.0
4,2,41,B1,김계영,여,54,4.94,4.53,0.23,58.8,23.5,11.8,6353 1456,,0.0,0.0, 일13-6-3,66.7/3,66.7/3,66.7/6,20.0/5,16.7/6,0.0/5,28,4.92,29.0,10,5.61,59.0,38.6,154,13.0,2.0,3.0,5.0
4,3,40,A2,이지수,여,55,6.93,6.93,0.25,66.7,53.3,33.3,4412 5322,,0.0,0.0, 일14-1-4,66.7/6,14.3/7,33.3/6,50.0/6,28.6/7,16.7/6,38,5.48,37.2,92,5.62,55.6,35.5,100,14.0,2.0,3.0,5.0
4,4,36,A2,기광서,남,55,6.61,6.56,0.19,72.2,44.4,27.8,1121 1435,,0.0,0.0," 일02-1-5, 일11-1-3",100.0/6,55.6/9,0.0/6,16.7/6,28.6/7,0.0/4,38,5.44,34.1,53,5.47,55.4,35.3,133,,2.0,3.0,5.0
4,5,46,B1,사재준,남,61,3.4,3.0,0.22,20.0,0.0,0.0,5464 4335,,0.0,0.0, 일12-1-2,25.0/4,0.0/2,40.0/5,0.0/3,0.0/4,0.0/4,22,5.41,35.6,16,4.98,48.4,31.6,5,11.0,2.0,3.0,5.0
4,6,28,B2,조승민,남,56,3.19,3.13,0.21,18.8,12.5,12.5,5614 6555,,0.0,0.0, 일06-5-2,50.0/4,0.0/6,0.0/6,0.0/5,0.0/4,0.0/5,30,4.73,27.2,96,6.04,60.5,39.5,65,,2.0,3.0,5.0
5,1,36,A1,김태규,남,58,6.94,6.82,0.25,76.5,52.9,29.4,3432 1252,,0.0,0.0, 일10-2-6,60.0/5,66.7/6,85.7/7,33.3/6,40.0/5,20.0/5,34,5.29,34.6,89,5.9,59.6,39.9,55,12.0,1.0,2.0,5.0
5,2,40,B1,신현경,여,52,6.07,6.07,0.24,78.6,28.6,14.3,1212 5433,,0.0,0.0," 일08-5-3, 일15-1-4",40.0/5,20.0/5,0.0/3,0.0/4,20.0/5,20.0/5,27,5.23,34.7,11,4.9,47.3,31.2,153,,1.0,2.0,5.0
5,3,46,A2,서화모,남,55,5.53,5.4,0.26,46.7,33.3,20.0,1424 4114,,7.33,66.7, 일05-5-2,33.3/6,60.0/5,33.3/6,0.0/3,16.7/6,20.0/5,31,5.14,33.1,84,4.57,43.1,25.0,34,15.0,1.0,2.0,5.0
5,4,34,A2,서  휘,남,56,5.63,5.32,0.24,47.4,36.8,21.1,1644 2354,,0.0,0.0," 일03-1-1, 일12-5-6",66.7/6,40.0/5,0.0/7,66.7/6,44.4/9,0.0/6,39,4.72,27.0,72,5.98,58.7,42.0,94,,1.0,2.0,5.0
5,5,36,A2,문안나,여,50,4.94,4.63,0.27,50.0,18.8,6.3,2426 3450,,0.0,0.0," 일04-3-1, 일13-5-6",40.0/5,40.0/5,50.0/4,40.0/5,0.0/5,0.0/2,26,5.49,33.3,42,5.52,56.0,34.6,151,,1.0,2.0,5.0
5,6,34,A1,유석현,남,55,7.0,6.95,0.21,77.3,59.1,31.8,3132 3624,,0.0,0.0, 일07-2-3,80.0/10,75.0/4,71.4/7,37.5/8,20.0/5,30.0/10,44,5.43,37.8,60,4.96,46.7,29.3,104,14.0,1.0,2.0,5.0
6,1,33,A2,반혜진,여,51,5.71,5.41,0.25,58.8,41.2,11.8,4224 1613,,0.0,0.0, 일11-3-4,60.0/5,60.0/5,25.0/4,50.0/4,33.3/3,0.0/6,27,5.14,32.9,18,5.65,59.8,37.3,128,16.0,2.0,4.0,1.0
6,2,51,A1,김현철,남,55,7.0,6.83,0.24,73.9,60.9,39.1,2123 4431,,0.0,0.0, 일10-1-3,83.3/6,87.5/8,71.4/7,28.6/7,50.0/6,25.0/4,38,5.33,36.1,14,5.11,49.5,32.6,110,13.0,2.0,4.0,1.0
6,3,35,A1,김도휘,남,57,6.76,6.76,0.23,70.6,47.1,35.3,1115 1253,,0.0,0.0," 일02-2-1, 일14-4-6",100.0/7,66.7/6,50.0/4,50.0/4,33.3/6,0.0/8,35,4.79,30.5,39,4.39,38.2,21.7,126,,2.0,4.0,1.0
6,4,35,A1,이동준,남,56,5.8,5.47,0.19,60.0,46.7,13.3,3364 5252,,0.0,0.0," 일07-1-1, 일15-4-6",75.0/4,0.0/4,40.0/5,100.0/5,50.0/8,33.3/6,32,4.66,28.5,73,5.03,46.9,27.6,88,,2.0,4.0,1.0
6,5,37,B1,강영길,남,64,4.94,4.88,0.2,52.9,35.3,11.8,6222 3646,,0.0,0.0, 일04-4-6,71.4/7,40.0/5,28.6/7,0.0/4,0.0/6,20.0/5,34,5.25,34.8,24,5.97,66.3,47.2,2,14.0,2.0,4.0,1.0
6,6,34,B2,이진휘,남,56,4.19,4.0,0.2,37.5,18.8,12.5,3625 5311,,0.0,0.0, 일09-1-1,33.3/6,20.0/5,25.0/4,0.0/4,0.0/4,0.0/6,29,5.46,38.9,82,5.18,52.6,32.0,54,,2.0,4.0,1.0
7,1,36,B1,김현덕,남,58,5.63,5.58,0.27,57.9,36.8,21.1,6643 5323,,0.0,0.0, 일08-1-4,42.9/7,14.3/7,50.0/6,50.0/6,33.3/6,20.0/5,37,4.78,27.5,83,4.26,36.2,19.7,26,15.0,2.0,6.0,1.0
7,2,43,B1,양원준,남,60,5.5,5.33,0.24,55.6,38.9,16.7,6146 4524,,0.0,0.0," 일06-6-5, 일14-3-1",50.0/6,20.0/5,80.0/5,0.0/5,16.7/6,0.0/4,31,5.22,33.7,20,5.51,55.1,36.7,76,,2.0,6.0,1.0
7,3,37,B1,김영민,남,56,4.75,4.75,0.29,43.8,25.0,12.5,5634 1345,,0.0,0.0," 일07-6-5, 일16-3-2",20.0/5,25.0/4,60.0/5,25.0/4,25.0/4,0.0/4,26,5.01,32.5,29,4.1,33.8,20.6,3,,2.0,6.0,1.0
7,4,34,B1,박준호,남,65,4.71,4.71,0.28,47.1,23.5,5.9,6245 5135,,0.0,0.0," 일03-6-5, 일11-4-2",80.0/5,66.7/3,0.0/4,33.3/6,0.0/4,0.0/3,25,5.25,33.5,100,5.01,51.4,32.8,60,,2.0,6.0,1.0
7,5,31,B2,정승호,남,61,3.06,3.0,0.31,23.5,5.9,0.0,4655 3463,,0.0,0.0, 일08-3-2,0.0/3,20.0/5,0.0/7,0.0/5,0.0/5,0.0/7,32,5.01,31.6,66,5.33,52.8,35.4,97,,2.0,6.0,1.0
7,6,40,B2,김세원,남,60,3.86,3.57,0.22,28.6,14.3,7.1,5541 2466,,2.0,0.0, 일09-4-4,25.0/4,20.0/5,66.7/3,0.0/5,0.0/6,0.0/4,27,4.9,28.9,95,4.56,38.8,23.5,105,,2.0,6.0,1.0
8,1,41,B1,김재윤,남,59,4.6,4.4,0.3,26.7,26.7,13.3,1154 5225,,10.0,100.0, 일16-5-3,50.0/4,40.0/5,20.0/5,0.0/3,16.7/6,25.0/4,27,5.35,35.8,101,4.28,37.6,19.4,106,15.0,3.0,4.0,1.0
8,2,28,B2,구남우,남,58,2.93,2.86,0.24,14.3,0.0,0.0,6445 3355,,0.0,0.0, 일09-실격-5,0.0/4,25.0/4,25.0/4,0.0/6,0.0/5,0.0/4,27,4.76,30.8,35,6.1,60.3,43.3,130,,3.0,4.0,1.0
8,3,41,A2,박정아,여,51,5.89,5.83,0.25,66.7,44.4,5.6,3562 2413,,0.0,0.0," 일05-2-5, 일15-2-2",25.0/4,57.1/7,42.9/7,0.0/3,40.0/5,0.0/7,33,5.01,32.5,74,5.66,54.7,43.6,139,,3.0,4.0,1.0
8,4,40,A2,정경호,남,56,6.53,6.53,0.19,64.7,47.1,35.3,1356 3154,,6.0,33.3, 일13-3-5,100.0/6,25.0/4,42.9/7,12.5/8,50.0/4,0.0/3,32,5.25,38.2,5,4.91,44.3,29.9,70,16.0,3.0,4.0,1.0
8,5,49,B1,권현기,남,59,3.82,3.76,0.26,29.4,23.5,5.9,6655 6214,,0.0,0.0," 일02-5-4, 일09-2-3",80.0/5,33.3/6,0.0/3,0.0/6,20.0/5,0.0/4,29,5.55,38.9,79,4.62,44.3,22.7,38,,3.0,4.0,1.0
8,6,39,B2,권일혁,남,61,4.56,4.5,0.23,37.5,25.0,18.8,4455 1625,,0.0,0.0, 일10-3-4,66.7/3,40.0/5,33.3/3,0.0/3,20.0/5,0.0/4,23,5.03,30.5,94,5.86,57.9,41.4,155,,3.0,4.0,1.0
9,1,40,B1,김희용,남,56,4.28,4.22,0.27,33.3,22.2,16.7,4561 1626,,2.33,0.0, 일09-실격(면책)-6,80.0/5,33.3/6,50.0/6,12.5/8,20.0/5,0.0/4,34,5.27,34.3,58,4.43,41.1,24.0,137,,1.0,2.0,6.0
9,2,41,A2,김민길,남,56,7.29,6.35,0.18,76.5,64.7,52.9,1116 5152,,0.0,0.0, 일11-2-1,50.0/2,100.0/3,100.0/4,33.3/6,60.0/5,0.0/5,25,5.16,30.6,62,4.45,40.5,23.0,36,16.0,1.0,2.0,6.0
9,3,33,B1,전정환,남,58,4.76,4.53,0.23,52.9,29.4,5.9,5515 2335,,0.0,0.0," 일04-5-2, 일12-6-5",80.0/5,28.6/7,0.0/4,0.0/5,16.7/6,40.0/5,32,4.93,31.5,88,5.6,57.2,36.7,9,,1.0,2.0,6.0
9,4,51,B1,권명호,남,58,4.73,4.73,0.28,33.3,26.7,13.3,5545 3146,,0.0,0.0," 일08-2-6, 일16-6-1",75.0/4,20.0/5,50.0/4,0.0/5,0.0/4,14.3/7,29,5.23,36.3,34,6.02,61.5,42.6,125,,1.0,2.0,6.0
9,5,37,B1,윤동오,남,62,5.0,4.73,0.23,46.7,33.3,13.3,4623 4462,,0.0,0.0, 일10-5-2,50.0/4,50.0/6,33.3/6,50.0/4,20.0/5,0.0/4,29,5.17,32.8,43,4.36,39.9,25.2,45,2.0,1.0,2.0,6.0
9,6,34,B1,조규태,남,58,4.81,4.63,0.18,43.8,18.8,18.8,3545 3131,,4.0,0.0," 일05-1-4, 일13-1-2",75.0/4,0.0/4,25.0/8,33.3/6,0.0/5,0.0/5,32,5.2,33.7,70,5.2,51.4,33.3,101,,1.0,2.0,6.0
10,1,32,B2,김경일,남,51,3.8,3.47,0.28,26.7,20.0,0.0,0644 3254,,0.0,0.0, 일10-6-5,50.0/4,0.0/3,25.0/4,0.0/2,20.0/5,0.0/3,21,4.96,34.2,17,4.82,46.8,30.5,42,,3.0,1.0,2.0
10,2,48,B2,정용진,남,56,7.67,6.6,0.16,86.7,66.7,40.0,0221 3132,,0.0,0.0, 일06-2-3,100.0/4,50.0/4,0.0/2,33.3/3,100.0/1,66.7/3,17,5.2,35.6,38,4.89,43.9,30.6,91,,3.0,1.0,2.0
10,3,44,A1,김민천,남,57,6.63,6.63,0.25,63.2,52.6,31.6,2311 5321,,0.0,0.0," 일02-4-6, 일10-4-1",100.0/8,77.8/9,42.9/7,50.0/6,33.3/6,20.0/5,41,4.83,30.1,15,4.5,41.5,28.7,121,,3.0,1.0,2.0
10,4,38,A1,이주영,여,54,6.61,6.44,0.27,77.8,38.9,22.2,4345 3131,,0.0,0.0, 일03-5-6,80.0/5,14.3/7,60.0/5,25.0/8,66.7/6,0.0/8,39,5.56,37.8,2,5.25,50.8,35.4,53,3.0,3.0,1.0,2.0
10,5,29,B2,문성현,남,67,4.06,3.75,0.2,31.3,31.3,12.5,2226 6666,,0.0,0.0, 일04-1-3,75.0/4,0.0/6,0.0/3,16.7/6,0.0/3,0.0/5,27,4.78,28.1,56,5.39,55.9,31.8,49,,3.0,1.0,2.0
10,6,35,A2,손지영,여,54,5.94,5.63,0.23,68.8,37.5,25.0,5032 1161,,0.0,0.0, 일12-4-3,66.7/3,0.0/3,25.0/4,40.0/5,20.0/5,25.0/4,24,5.12,29.8,107,4.96,46.7,32.2,132,2.0,3.0,1.0,2.0
11,1,33,A2,김지현,여,50,5.43,4.95,0.26,57.1,38.1,19.0,3265 3431,,0.0,0.0, 일03-2-4,20.0/5,40.0/5,60.0/5,42.9/7,25.0/8,33.3/6,36,4.96,32.3,61,5.0,47.1,30.2,8,3.0,1.0,2.0,4.0
11,2,38,B1,홍기철,남,66,4.28,4.28,0.26,44.4,22.2,11.1,6666 3331,,1.0,0.0, 일06-4-4,60.0/5,50.0/4,16.7/6,25.0/4,25.0/4,0.0/3,26,5.34,34.9,37,4.69,43.6,28.2,67,,1.0,2.0,4.0
11,3,46,B1,사재준,남,61,3.4,3.0,0.22,20.0,0.0,0.0,5464 4335,,0.0,0.0, 일12-1-2,25.0/4,0.0/2,40.0/5,0.0/3,0.0/4,0.0/4,22,5.41,35.6,16,4.98,48.4,31.6,5,4.0,1.0,2.0,4.0
11,4,42,B1,신동길,남,57,4.33,4.27,0.25,46.7,6.7,0.0,3433 5543,,5.33,0.0," 일05-6-1, 일14-2-5",33.3/6,0.0/8,33.3/3,25.0/4,20.0/5,0.0/5,31,5.13,30.7,13,5.78,58.2,40.0,158,,1.0,2.0,4.0
11,5,27,A1,박원규,남,58,6.05,5.58,0.15,78.9,36.8,15.8,3322 6133,,0.0,0.0, 일07-5-6,42.9/7,57.1/7,80.0/5,50.0/4,44.4/9,33.3/9,41,4.9,27.3,98,5.57,58.5,38.0,61,2.0,1.0,2.0,4.0
11,6,33,B1,이  인,남,57,3.21,3.21,0.3,26.3,10.5,0.0,4366 3664,,3.67,0.0, 일03-3-3,33.3/6,20.0/5,50.0/8,16.7/6,0.0/5,0.0/6,36,5.35,38.5,46,6.19,61.0,45.4,39,,1.0,2.0,4.0
12,1,33,B1,김지영,여,52,4.11,3.89,0.26,38.9,11.1,11.1,5545 1564,,0.0,0.0, 일12-2-4,60.0/5,25.0/4,16.7/6,0.0/4,0.0/4,0.0/6,29,5.06,32.8,109,5.16,50.3,31.1,63,3.0,3.0,1.0,4.0
12,2,47,B1,김기한,남,54,3.65,3.59,0.29,17.6,17.6,0.0,6446 4654,,3.0,0.0, 일08-6-1,50.0/4,50.0/2,0.0/5,33.3/6,25.0/8,25.0/4,29,5.29,36.7,59,4.3,39.2,25.3,24,2.0,3.0,1.0,4.0
12,3,36,A1,김태규,남,58,6.94,6.82,0.25,76.5,52.9,29.4,3432 1252,,0.0,0.0, 일10-2-6,60.0/5,66.7/6,85.7/7,33.3/6,40.0/5,20.0/5,34,5.29,34.6,89,5.9,59.6,39.9,55,5.0,3.0,1.0,4.0
12,4,45,A2,장영태,남,59,6.95,6.84,0.22,73.7,42.1,31.6,3414 3344,,6.67,33.3, 일16-4-6,75.0/8,71.4/7,40.0/5,42.9/7,40.0/5,0.0/4,36,5.08,31.0,91,4.93,50.3,27.6,66,4.0,3.0,1.0,4.0
12,5,36,B2,이상문,남,58,4.81,4.81,0.27,37.5,31.3,12.5,2154 4244,,9.0,100.0, 일04-2-4,75.0/4,16.7/6,0.0/5,20.0/5,0.0/7,16.7/6,33,5.44,34.8,67,4.56,39.4,27.5,27,,3.0,1.0,4.0
12,6,35,B2,권혁민,남,56,2.31,2.0,0.33,12.5,6.3,0.0,4565 6660,,0.0,0.0, 일15-6-3,0.0/4,0.0/3,0.0/6,0.0/5,0.0/5,0.0/6,29,5.36,31.4,108,5.07,48.0,29.3,96,,3.0,1.0,4.0
13,1,42,B1,이종인,남,57,4.56,4.5,0.32,50.0,25.0,6.3,5553 2336,,0.0,0.0, 일05-3-3,28.6/7,16.7/6,0.0/7,0.0/5,66.7/6,0.0/4,35,4.66,28.0,76,6.24,62.7,48.5,56,2.0,1.0,2.0,5.0
13,2,36,B2,최진혁,남,58,4.4,4.05,0.22,35.0,25.0,25.0,5111 5165,,0.0,0.0, 일11-5-5,50.0/4,50.0/4,20.0/5,0.0/6,0.0/5,0.0/4,28,5.08,33.9,40,4.79,44.4,31.6,111,,1.0,2.0,5.0
13,3,44,A2,우진수,남,55,6.56,6.56,0.18,62.5,50.0,31.3,2123 4123,,8.67,100.0," 일02-3-2, 일15-3-5",75.0/8,25.0/4,50.0/6,42.9/7,40.0/5,0.0/4,34,5.27,35.2,80,5.6,53.6,39.9,31,,1.0,2.0,5.0
13,4,41,B2,김동경,남,58,3.2,2.87,0.3,20.0,6.7,6.7,4445 1666,,4.0,0.0, 일14-6-2,25.0/4,50.0/2,16.7/6,0.0/3,0.0/4,0.0/5,24,4.96,28.7,9,4.42,37.5,22.4,86,,1.0,2.0,5.0
13,5,51,A1,김현철,남,55,7.0,6.83,0.24,73.9,60.9,39.1,2123 4431,,0.0,0.0, 일10-1-3,83.3/6,87.5/8,71.4/7,28.6/7,50.0/6,25.0/4,38,5.33,36.1,14,5.11,49.5,32.6,110,6.0,1.0,2.0,5.0
13,6,41,B1,김계영,여,54,4.94,4.53,0.23,58.8,23.5,11.8,6353 1456,,0.0,0.0, 일13-6-3,66.7/3,66.7/3,66.7/6,20.0/5,16.7/6,0.0/5,28,4.92,29.0,10,5.61,59.0,38.6,154,4.0,1.0,2.0,5.0
14,1,37,B1,강영길,남,64,4.94,4.88,0.2,52.9,35.3,11.8,6222 3646,,0.0,0.0, 일04-4-6,71.4/7,40.0/5,28.6/7,0.0/4,0.0/6,20.0/5,34,5.25,34.8,24,5.97,66.3,47.2,2,6.0,3.0,1.0,2.0
14,2,34,A1,유석현,남,55,7.0,6.95,0.21,77.3,59.1,31.8,3132 3624,,0.0,0.0, 일07-2-3,80.0/10,75.0/4,71.4/7,37.5/8,20.0/5,30.0/10,44,5.43,37.8,60,4.96,46.7,29.3,104,5.0,3.0,1.0,2.0
14,3,42,A1,어선규,남,56,6.71,6.59,0.2,76.5,64.7,11.8,3225 2625,,0.0,0.0," 일06-1-1, 일16-2-5",62.5/8,66.7/6,83.3/6,25.0/4,80.0/5,42.9/7,36,5.36,38.1,75,5.27,53.3,33.0,40,,3.0,1.0,2.0
14,4,34,B1,김태용,남,55,3.83,3.72,0.28,27.8,11.1,5.6,3661 2634,,0.0,0.0, 일07-3-2,33.3/6,25.0/4,50.0/4,20.0/5,12.5/8,12.5/8,35,5.49,40.9,48,5.45,50.3,37.9,72,3.0,3.0,1.0,2.0
14,5,40,A2,이지수,여,55,6.93,6.93,0.25,66.7,53.3,33.3,4412 5322,,0.0,0.0, 일14-1-4,66.7/6,14.3/7,33.3/6,50.0/6,28.6/7,16.7/6,38,5.48,37.2,92,5.62,55.6,35.5,100,4.0,3.0,1.0,2.0
14,6,42,B1,강지환,남,61,4.81,4.44,0.23,43.8,31.3,18.8,5514 2503,,0.0,0.0," 일03-4-2, 일13-4-4",80.0/5,33.3/6,66.7/6,20.0/5,16.7/6,0.0/4,32,5.37,34.1,31,5.05,48.0,30.1,33,,3.0,1.0,2.0
15,1,34,B1,김지훈,남,60,4.89,3.78,0.16,44.4,38.9,22.2,0314 6565,,0.0,0.0, 일11-6-6,100.0/5,50.0/4,66.7/3,20.0/5,25.0/4,0.0/4,25,5.31,39.3,78,4.73,43.6,31.4,75,2.0,1.0,2.0,4.0
15,2,40,A2,송효석,남,56,6.65,6.45,0.27,70.0,55.0,25.0,2443 3121,,0.0,0.0," 일02-6-3, 일16-1-4",85.7/7,60.0/5,50.0/6,71.4/7,25.0/4,14.3/7,36,4.78,27.7,50,4.98,47.2,30.3,28,,1.0,2.0,4.0
15,3,44,A2,길현태,남,57,6.41,6.0,0.18,70.6,52.9,29.4,0421 5212,,0.0,0.0," 일06-3-6, 일13-2-1",20.0/5,75.0/4,50.0/4,25.0/4,50.0/4,66.7/3,24,5.16,31.9,93,5.57,56.2,39.3,68,,1.0,2.0,4.0
15,4,46,A2,서화모,남,55,5.53,5.4,0.26,46.7,33.3,20.0,1424 4114,,7.33,66.7, 일05-5-2,33.3/6,60.0/5,33.3/6,0.0/3,16.7/6,20.0/5,31,5.14,33.1,84,4.57,43.1,25.0,34,5.0,1.0,2.0,4.0
15,5,36,B1,김현덕,남,58,5.63,5.58,0.27,57.9,36.8,21.1,6643 5323,,0.0,0.0, 일08-1-4,42.9/7,14.3/7,50.0/6,50.0/6,33.3/6,20.0/5,37,4.78,27.5,83,4.26,36.2,19.7,26,7.0,1.0,2.0,4.0
15,6,41,B1,김재윤,남,59,4.6,4.4,0.3,26.7,26.7,13.3,1154 5225,,10.0,100.0, 일16-5-3,50.0/4,40.0/5,20.0/5,0.0/3,16.7/6,25.0/4,27,5.35,35.8,101,4.28,37.6,19.4,106,8.0,1.0,2.0,4.0
16,1,33,B1,김성찬,남,60,5.07,5.07,0.21,46.7,33.3,13.3,4624 4131,,0.0,0.0," 일07-4-4, 일14-5-3",57.1/7,0.0/4,100.0/4,0.0/6,20.0/5,0.0/7,33,5.52,38.0,30,4.3,39.5,21.7,146,,2.0,1.0,4.0
16,2,40,A2,정경호,남,56,6.53,6.53,0.19,64.7,47.1,35.3,1356 3154,,6.0,33.3, 일13-3-5,100.0/6,25.0/4,42.9/7,12.5/8,50.0/4,0.0/3,32,5.25,38.2,5,4.91,44.3,29.9,70,8.0,2.0,1.0,4.0
16,3,38,A1,김완석,남,56,7.71,7.71,0.15,76.2,66.7,57.1,1433 5541,,0.0,0.0," 일05-4-6, 일12-3-1",100.0/7,70.0/10,83.3/6,33.3/9,33.3/6,16.7/6,44,4.82,28.4,4,4.98,51.9,29.6,141,,2.0,1.0,4.0
16,4,37,A2,한종석,남,57,6.65,6.65,0.19,64.7,52.9,29.4,2314 5151,,0.0,0.0," 일04-6-5, 일15-5-1",75.0/4,50.0/6,75.0/4,42.9/7,42.9/7,14.3/7,35,4.99,33.3,110,4.19,36.6,23.2,107,,2.0,1.0,4.0
16,5,33,A2,반혜진,여,51,5.71,5.41,0.25,58.8,41.2,11.8,4224 1613,,0.0,0.0, 일11-3-4,60.0/5,60.0/5,25.0/4,50.0/4,33.3/3,0.0/6,27,5.14,32.9,18,5.65,59.8,37.3,128,6.0,2.0,1.0,4.0
16,6,41,A2,김민길,남,56,7.29,6.35,0.18,76.5,64.7,52.9,1116 5152,,0.0,0.0, 일11-2-1,50.0/2,100.0/3,100.0/4,33.3/6,60.0/5,0.0/5,25,5.16,30.6,62,4.45,40.5,23.0,36,9.0,2.0,1.0,4.0
1,1,32,B2,염윤정,여,51,3.0,2.5,0.41,0.0,0.0,0.0,54,,3.0,0.0,,00.0/0,0.0/1,00.0/0,00.0/0,0.0/1,00.0/0,2,4.48,30.9,103,5.24,50.5,35.3,53,,2.0,3.0,5.0
1,2,30,B2,최인원,남,55,6.0,6.0,0.35,50.0,50.0,50.0,15,,6.0,50.0,,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,2,5.02,30.1,94,4.48,41.5,24.6,137,,2.0,3.0,5.0
1,3,29,B2,손유정,여,52,8.0,8.0,0.49,100.0,100.0,0.0,2,,8.0,100.0,,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,2,5.2,36.3,34,5.34,54.1,34.1,40,,2.0,3.0,5.0
1,4,29,B2,전동욱,남,55,4.5,4.5,0.33,50.0,50.0,0.0,26,,4.5,50.0,,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,00.0/0,2,5.36,35.8,89,4.45,40.5,22.5,113,,2.0,3.0,5.0
1,5,26,B2,김보경,여,51,9.0,9.0,0.47,100.0,100.0,50.0,21,,9.0,100.0,,00.0/0,00.0/0,100.0/1,100.0/1,00.0/0,00.0/0,2,4.89,31.0,88,4.93,50.0,27.2,66,,2.0,3.0,5.0
1,6,26,B2,임지훈,남,56,7.0,7.0,0.34,50.0,50.0,50.0,14,,7.0,50.0,,00.0/0,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,2,4.9,29.2,64,5.51,56.2,34.0,151,,2.0,3.0,5.0
2,1,37,A2,이경섭,남,58,6.59,6.24,0.21,70.6,47.1,17.6,4412 2215,,0.0,0.0,,60.0/5,60.0/5,62.5/8,40.0/5,20.0/5,14.3/7,35,5.39,37.6,87,4.94,46.4,31.7,132,15.0,2.0,1.0,3.0
2,2,32,B1,김은지,여,53,3.87,3.73,0.29,26.7,20.0,6.7,4246 4236,,0.0,0.0,,33.3/3,0.0/5,33.3/6,40.0/5,0.0/4,0.0/6,29,5.42,35.0,67,4.54,42.9,24.5,34,11.0,2.0,1.0,3.0
2,3,49,A2,이응석,남,59,5.35,5.12,0.2,58.8,35.3,11.8,6522 3416,,3.67,33.3,,100.0/5,40.0/5,25.0/4,0.0/3,25.0/4,0.0/4,25,4.56,29.3,47,5.65,55.8,36.0,100,14.0,2.0,1.0,3.0
2,4,40,A2,장수영,남,55,6.53,6.24,0.2,70.6,52.9,23.5,6244 6212,,4.33,33.3,,75.0/4,40.0/5,66.7/6,57.1/7,20.0/5,25.0/4,31,4.8,30.6,39,4.03,35.7,17.5,82,10.0,2.0,1.0,3.0
2,5,38,A1,박설희,여,56,6.39,6.39,0.19,83.3,38.9,11.1,3532 2335,,0.0,0.0,,66.7/6,50.0/6,50.0/8,42.9/7,50.0/6,0.0/5,38,4.62,26.4,12,5.31,52.8,35.0,97,12.0,2.0,1.0,3.0
2,6,45,A1,나병창,남,57,7.27,7.27,0.3,93.3,53.3,20.0,3311 3352,,7.33,33.3,,66.7/6,100.0/4,50.0/6,60.0/5,80.0/5,28.6/7,33,4.94,32.6,110,4.65,42.0,26.1,13,9.0,2.0,1.0,3.0
3,1,49,A2,김창규,남,58,6.25,6.25,0.21,68.8,50.0,18.8,1121 4323,,9.33,100.0,,100.0/4,75.0/4,28.6/7,80.0/5,20.0/5,16.7/6,31,5.23,34.7,24,3.7,32.4,13.0,134,11.0,1.0,6.0,2.0
3,2,36,A2,김선웅,남,65,5.89,5.83,0.2,55.6,44.4,27.8,5251 5325,,4.0,33.3,,66.7/6,100.0/4,0.0/5,40.0/5,60.0/5,14.3/7,32,5.08,33.7,74,5.26,52.2,33.9,101,12.0,1.0,6.0,2.0
