경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
1,6,41,B1,신동열,남,59,4.31,3.75,0.24,43.8,12.5,0.0,0343 3565,,4.34,13.8,,40.0/5,40.0/5,0.0/4,0.0/5,0.0/5,0.0/5,29,6.36,48.5,13,5.27,51.1,33.3,46,,4,6.0,5
2,1,26,B2,김희영,여,44,3.27,2.97,0.25,20.0,6.7,0.0,5646 2446,,3.41,13.6,,0.0/4,25.0/4,0.0/4,25.0/4,25.0/4,0.0/3,23,6.26,41.9,72,4.95,44.2,37.2,97,11.0,1,2.0,3
2,2,26,B2,김민준,남,56,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.45,23.8,62,4.35,40.0,27.5,83,,1,2.0,3
2,3,30,B2,박준현,남,56,2.27,2.1,0.24,13.3,6.7,6.7,6656 5566,,2.2,4.0,,25.0/4,0.0/5,0.0/4,0.0/5,0.0/3,0.0/4,25,5.31,31.1,4,3.98,33.3,16.7,58,,1,2.0,3
2,4,26,B2,오재빈,남,58,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,6.66,50.0,85,4.51,37.8,20.0,103,,1,2.0,3
2,5,28,B2,이진휘,남,56,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,5.74,34.8,38,5.59,58.7,37.0,6,,1,2.0,3
2,6,30,B2,최진혁,남,55,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.89,22.7,96,4.95,48.8,23.3,54,,1,2.0,3
3,1,45,B2,김현철,남,55,6.0,5.08,0.29,57.9,42.1,31.6,0131 3421,,6.0,42.1,,66.7/3,66.7/3,50.0/4,0.0/3,66.7/3,0.0/3,19,5.8,33.3,110,5.42,58.1,39.5,77,,1,4.0,6
3,2,45,B1,김명진,남,57,3.33,3.13,0.29,33.3,20.0,0.0,6653 5322,,3.81,21.9,,20.0/5,40.0/5,0.0/5,75.0/4,16.7/6,0.0/5,30,4.63,30.2,80,5.16,48.8,32.6,75,14.0,1,4.0,6
3,3,33,B1,박진서,남,54,5.2,4.9,0.22,60.0,33.3,13.3,0163 2243,,4.97,30.0,,66.7/6,0.0/4,40.0/5,0.0/4,0.0/5,40.0/5,29,4.18,13.6,79,5.58,55.6,35.6,59,,1,4.0,6
3,4,35,A2,김민길,남,58,5.14,5.07,0.29,57.1,35.7,7.1,5643 2321,,5.19,36.1,,40.0/5,33.3/6,50.0/6,40.0/5,50.0/4,14.3/7,33,5.07,35.6,84,4.97,43.6,30.8,22,,1,4.0,6
3,5,37,B1,김경민,남,58,4.2,4.17,0.3,26.7,20.0,0.0,5234 4464,,4.2,16.7,,40.0/5,0.0/4,0.0/4,20.0/5,33.3/6,0.0/5,29,4.36,26.7,27,3.55,27.3,12.1,13,,1,4.0,6
3,6,39,A2,이흥우,남,59,4.69,4.35,0.3,46.2,23.1,7.7,5545 2231,,5.21,32.1,,60.0/5,50.0/4,25.0/4,40.0/5,20.0/5,0.0/5,28,6.8,48.8,29,5.09,47.8,30.4,96,9.0,1,4.0,6
4,1,39,B1,원용관,남,56,4.8,4.7,0.26,40.0,13.3,13.3,3154 6413,,5.0,24.3,,33.3/6,33.3/6,20.0/5,50.0/6,0.0/6,16.7/6,35,6.39,39.1,6,4.39,36.4,21.2,84,,1,5.0,2
4,2,38,A1,한  진,남,59,7.05,6.74,0.23,73.7,52.6,26.3,2233 6123,,6.67,54.3,,100.0/8,60.0/5,85.7/7,22.2/9,42.9/7,28.6/7,43,5.4,32.6,90,4.22,31.7,26.8,104,10.0,1,5.0,2
4,3,39,B1,김영욱,남,62,4.35,4.12,0.28,35.3,23.5,11.8,4616 5455,,3.91,20.0,,33.3/6,33.3/6,16.7/6,0.0/5,16.7/6,16.7/6,35,6.25,50.0,68,4.73,44.4,26.7,23,,1,5.0,2
4,4,32,A2,손동민,남,53,6.0,5.85,0.32,61.5,46.2,15.4,2261 4363,,5.82,42.4,,60.0/5,25.0/4,60.0/5,60.0/5,20.0/5,0.0/6,30,5.84,46.5,26,5.82,60.0,33.3,64,,1,5.0,2
4,5,34,A2,황이태,남,56,5.25,4.94,0.24,50.0,31.3,12.5,5336 4311,,5.59,35.3,,60.0/5,60.0/5,0.0/6,40.0/5,40.0/5,40.0/5,31,5.32,32.4,28,4.98,48.9,26.7,1,11.0,1,5.0,2
4,6,38,A1,김정민,남,57,5.78,5.67,0.26,50.0,33.3,11.1,5231 5443,,6.56,44.2,,100.0/7,42.9/7,0.0/6,28.6/7,50.0/8,37.5/8,43,4.57,22.7,37,5.11,47.8,28.3,18,12.0,1,5.0,2
5,1,38,A2,김민천,남,55,6.5,6.47,0.27,66.7,55.6,27.8,1123 1212,,6.33,48.1,,60.0/5,20.0/5,60.0/5,25.0/4,25.0/4,80.0/5,28,5.27,34.1,88,4.77,39.5,20.9,17,10.0,1,2.0,4
5,2,34,B1,박재경,남,60,3.63,3.19,0.32,31.3,12.5,0.0,4536 2340,,4.03,14.3,,20.0/5,16.7/6,40.0/5,0.0/6,0.0/5,16.7/6,33,5.19,37.2,107,3.76,28.6,14.3,43,,1,2.0,4
5,3,45,A1,권명호,남,56,6.5,5.91,0.34,62.5,43.8,18.8,2324 6024,,6.22,40.5,,71.4/7,50.0/6,14.3/7,83.3/6,0.0/6,20.0/5,37,4.14,28.6,89,5.49,53.2,36.2,67,,1,2.0,4
5,4,31,B1,김강현,남,54,5.0,4.83,0.27,46.7,33.3,6.7,3256 4544,,5.0,35.7,,40.0/5,50.0/4,25.0/4,25.0/4,20.0/5,50.0/6,28,4.17,21.7,93,5.36,48.9,40.0,8,,1,2.0,4
5,5,32,A1,손제민,남,60,6.05,5.84,0.23,68.4,36.8,21.1,4452 2312,,6.0,42.1,,50.0/6,33.3/6,57.1/7,50.0/6,42.9/7,16.7/6,38,5.19,32.6,71,2.74,8.7,8.7,93,13.0,1,2.0,4
5,6,36,B1,지현욱,남,61,4.41,4.24,0.24,35.3,35.3,17.6,5425 1652,,3.94,28.1,,60.0/5,40.0/5,33.3/6,20.0/5,20.0/5,0.0/6,32,4.6,26.7,54,5.41,47.8,32.6,2,12.0,1,2.0,4
6,1,33,B1,문주엽,남,57,6.25,6.06,0.28,68.8,37.5,18.8,2342 4115,,5.53,31.6,,60.0/5,16.7/6,60.0/5,28.6/7,16.7/6,0.0/6,35,4.0,25.6,63,5.59,50.0,32.6,19,,1,5.0,2
6,2,38,B1,우진수,남,55,4.73,4.5,0.25,46.7,20.0,13.3,3332 5545,,4.28,16.7,,80.0/5,16.7/6,20.0/5,0.0/7,0.0/6,0.0/4,33,5.42,33.3,23,5.51,60.0,37.8,71,,1,5.0,2
6,3,30,B1,문안나,여,51,4.2,3.87,0.25,26.7,20.0,6.7,5415 2364,,5.17,30.0,,50.0/4,50.0/6,50.0/4,20.0/5,0.0/6,20.0/5,30,4.13,16.1,60,4.72,44.2,27.9,48,13.0,1,5.0,2
6,4,43,B1,황만주,남,61,4.54,4.38,0.34,38.5,23.1,7.7,5413 5445,,4.5,29.4,,16.7/6,50.0/6,60.0/5,40.0/5,16.7/6,0.0/6,34,4.25,20.5,8,4.61,43.2,25.0,66,,1,5.0,2
6,5,33,A2,권일혁,남,58,4.86,4.71,0.34,42.9,35.7,14.3,2556 6325,,5.6,42.9,,33.3/6,66.7/6,40.0/5,60.0/5,20.0/5,33.3/6,33,5.96,37.8,51,4.83,52.2,32.6,29,14.0,1,5.0,2
6,6,32,B1,이주영,여,56,6.38,6.0,0.31,68.8,50.0,18.8,1522 2431,,5.4,33.3,,66.7/6,0.0/5,25.0/4,50.0/4,33.3/6,20.0/5,30,3.64,14.3,36,4.26,41.2,26.5,38,,1,5.0,2
7,1,39,B1,진석현,남,63,4.5,4.5,0.28,43.8,25.0,6.3,6536 6342,,4.94,25.8,,40.0/5,20.0/5,40.0/5,16.7/6,40.0/5,0.0/5,31,6.12,42.9,48,5.51,48.9,36.2,20,13.0,1,2.0,3
7,2,35,B1,여현창,남,60,2.65,2.5,0.21,17.6,5.9,5.9,4665 6163,,4.17,26.7,,40.0/5,60.0/5,20.0/5,0.0/5,20.0/5,20.0/5,30,5.14,30.2,40,3.47,31.6,10.5,73,,1,2.0,3
7,3,45,A2,윤영근,남,59,5.33,4.5,0.24,46.7,40.0,26.7,5153 4142,,5.48,34.8,,50.0/4,66.7/3,0.0/3,25.0/4,66.7/3,0.0/3,20,5.7,39.5,12,5.16,50.0,31.8,39,,1,2.0,3
7,4,31,B1,김영민,남,56,4.19,3.91,0.23,37.5,12.5,0.0,2544 4463,,4.33,21.2,,40.0/5,16.7/6,0.0/4,0.0/5,33.3/6,40.0/5,31,4.76,30.3,100,5.15,46.8,25.5,53,15.0,1,2.0,3
7,5,40,A2,서화모,남,56,5.94,5.81,0.26,72.2,33.3,5.6,2212 2363,,6.37,42.1,,66.7/6,16.7/6,57.1/7,50.0/6,50.0/6,14.3/7,38,4.3,25.6,56,4.87,44.4,33.3,99,1.0,1,2.0,3
7,6,35,B1,김재윤,남,58,4.15,3.69,0.33,38.5,7.7,7.7,3463 3346,,4.29,21.4,,40.0/5,50.0/4,20.0/5,20.0/5,0.0/4,0.0/5,28,5.59,35.9,69,5.68,56.8,40.9,25,,1,2.0,3
8,1,26,B1,조성인,남,59,5.31,4.88,0.27,56.3,50.0,12.5,6223 1452,,5.0,40.9,,66.7/3,50.0/4,33.3/3,33.3/3,50.0/4,33.3/3,20,5.78,37.8,77,4.75,45.5,25.0,92,,4,1.0,6
8,2,32,A2,박설희,여,55,6.29,6.15,0.31,76.5,47.1,17.6,3365 2122,,5.24,33.3,,40.0/5,60.0/5,16.7/6,50.0/4,20.0/5,20.0/5,30,5.09,27.3,25,5.6,57.8,40.0,51,1.0,4,1.0,6
8,3,34,A2,김희용,남,55,4.8,4.67,0.24,40.0,40.0,13.3,5546 6442,,5.28,36.1,,33.3/6,60.0/5,16.7/6,50.0/6,33.3/6,20.0/5,34,4.76,28.6,78,3.89,35.1,21.6,94,,4,1.0,6
8,4,43,A1,이응석,남,58,6.24,6.03,0.18,47.1,47.1,23.5,5626 2154,,6.68,52.3,,83.3/6,57.1/7,71.4/7,57.1/7,33.3/6,12.5/8,41,4.32,22.0,34,4.14,37.8,18.9,30,14.0,4,1.0,6
8,5,46,A1,조현귀,남,61,4.64,3.61,0.28,42.9,28.6,14.3,4630 1224,,6.0,44.0,,33.3/3,75.0/4,33.3/3,50.0/4,25.0/4,20.0/5,23,5.47,35.3,44,3.83,25.0,19.4,106,,4,1.0,6
8,6,41,B1,김기한,남,52,5.58,5.45,0.32,52.6,36.8,15.8,4421 2464,,5.32,32.4,,50.0/6,40.0/5,40.0/5,20.0/5,33.3/6,20.0/5,32,7.48,57.5,47,5.46,53.7,34.1,102,15.0,4,1.0,6
9,1,43,A2,경상수,남,55,4.81,4.44,0.24,43.8,37.5,12.5,4632 2460,,5.57,40.0,,40.0/5,66.7/6,33.3/6,20.0/5,25.0/4,16.7/6,32,5.05,26.2,74,5.13,48.9,35.6,52,,3,4.0,2
9,2,39,A2,이흥우,남,59,4.69,4.35,0.3,46.2,23.1,7.7,5545 2231,,5.21,32.1,,60.0/5,50.0/4,25.0/4,40.0/5,20.0/5,0.0/5,28,6.8,48.8,29,5.09,47.8,30.4,96,3.0,3,4.0,2
9,3,40,A1,사재준,남,59,5.94,5.79,0.23,58.8,41.2,17.6,3132 4632,,6.25,47.5,,85.7/7,66.7/6,50.0/6,14.3/7,20.0/5,16.7/6,37,6.38,46.2,103,5.16,46.5,34.9,61,15.0,3,4.0,2
9,4,44,B1,박영수,남,56,4.08,3.96,0.25,23.1,23.1,23.1,4614 6546,,4.83,31.0,,40.0/5,40.0/5,50.0/4,20.0/5,40.0/5,0.0/6,30,5.07,31.1,19,5.24,52.2,32.6,74,,3,4.0,2
9,5,28,B1,서  휘,남,59,6.57,6.32,0.19,78.6,64.3,14.3,6222 2122,,5.57,42.9,,25.0/4,40.0/5,80.0/5,0.0/4,75.0/4,33.3/6,28,3.58,14.0,82,4.43,40.0,17.5,28,,3,4.0,2
9,6,34,A1,이지수,여,59,6.22,5.94,0.28,66.7,50.0,27.8,1213 5502,,5.98,42.5,,60.0/5,42.9/7,40.0/5,42.9/7,33.3/6,42.9/7,37,5.02,35.7,17,4.95,45.5,31.8,72,,3,4.0,2
10,1,46,A2,최재원,남,58,5.2,5.13,0.32,53.3,33.3,13.3,2552 3611,,5.33,36.1,,33.3/6,60.0/5,50.0/6,20.0/5,20.0/5,33.3/6,33,4.53,26.7,87,3.95,40.0,12.5,88,,4,2.0,5
10,2,43,B1,박규순,남,51,4.0,3.72,0.29,27.8,22.2,16.7,6516 5612,,4.11,25.9,,80.0/5,25.0/4,0.0/5,20.0/5,0.0/4,25.0/4,27,6.16,46.7,65,5.3,47.8,37.0,32,,4,2.0,5
10,3,38,A1,한  진,남,59,7.05,6.74,0.23,73.7,52.6,26.3,2233 6123,,6.67,54.3,,100.0/8,60.0/5,85.7/7,22.2/9,42.9/7,28.6/7,43,5.4,32.6,90,4.22,31.7,26.8,104,4.0,4,2.0,5
10,4,38,A2,김민천,남,55,6.5,6.47,0.27,66.7,55.6,27.8,1123 1212,,6.33,48.1,,60.0/5,20.0/5,60.0/5,25.0/4,25.0/4,80.0/5,28,5.27,34.1,88,4.77,39.5,20.9,17,5.0,4,2.0,5
10,5,34,B1,김세원,남,57,5.36,4.89,0.34,71.4,21.4,7.1,5533 3512,,4.97,21.2,,20.0/5,60.0/5,40.0/5,16.7/6,0.0/6,0.0/6,33,5.68,47.7,57,4.87,45.7,34.8,100,,4,2.0,5
10,6,38,B1,민영건,남,59,4.53,4.47,0.26,47.1,23.5,0.0,3656 2244,,5.14,27.8,,25.0/4,40.0/5,33.3/6,16.7/6,14.3/7,20.0/5,33,5.37,37.2,20,4.58,42.5,35.0,33,,4,2.0,5
11,1,34,A2,황이태,남,56,5.25,4.94,0.24,50.0,31.3,12.5,5336 4311,,5.59,35.3,,60.0/5,60.0/5,0.0/6,40.0/5,40.0/5,40.0/5,31,5.32,32.4,28,4.98,48.9,26.7,1,4.0,5,3.0,1
11,2,44,A2,김대선,남,54,5.67,5.5,0.26,66.7,40.0,13.3,2151 3556,,5.84,45.5,,100.0/7,62.5/8,50.0/8,20.0/5,0.0/6,14.3/7,41,5.23,32.6,49,3.89,32.4,21.6,26,,5,3.0,1
11,3,42,A2,손근성,남,54,5.8,5.73,0.26,60.0,40.0,13.3,4615 3234,,5.62,38.2,,75.0/4,66.7/6,33.3/6,25.0/4,20.0/5,16.7/6,31,5.36,35.6,108,5.62,57.1,42.9,109,,5,3.0,1
11,4,26,B2,김희영,여,44,3.27,2.97,0.25,20.0,6.7,0.0,5646 2446,,3.41,13.6,,0.0/4,25.0/4,0.0/4,25.0/4,25.0/4,0.0/3,23,6.26,41.9,72,4.95,44.2,37.2,97,2.0,5,3.0,1
11,5,38,A1,길현태,남,55,7.6,7.48,0.24,80.0,50.0,30.0,3313 5241,,7.48,52.2,,75.0/8,55.6/9,57.1/7,25.0/8,57.1/7,42.9/7,46,5.42,34.9,95,5.62,53.2,34.0,14,,5,3.0,1
11,6,35,B1,김동경,남,55,3.31,3.22,0.34,25.0,6.3,0.0,5355 6256,,4.23,20.0,,40.0/5,16.7/6,28.6/7,0.0/6,16.7/6,16.7/6,36,6.58,55.6,39,4.87,51.1,26.7,69,,5,3.0,1
12,1,43,B2,권현기,남,60,3.82,3.38,0.26,35.3,5.9,5.9,4455 5341,,3.97,5.7,,0.0/4,16.7/6,0.0/6,16.7/6,0.0/6,0.0/5,33,5.33,27.9,102,5.42,53.3,35.6,108,,5,1.0,3
12,2,42,A1,이용세,남,57,7.73,7.61,0.25,77.3,59.1,27.3,6342 2154,,7.48,58.7,,77.8/9,85.7/7,75.0/8,28.6/7,14.3/7,40.0/5,43,5.02,31.7,67,4.53,42.2,17.8,105,,5,1.0,3
12,3,38,A1,김정민,남,57,5.78,5.67,0.26,50.0,33.3,11.1,5231 5443,,6.56,44.2,,100.0/7,42.9/7,0.0/6,28.6/7,50.0/8,37.5/8,43,4.57,22.7,37,5.11,47.8,28.3,18,4.0,5,1.0,3
12,4,36,B1,지현욱,남,61,4.41,4.24,0.24,35.3,35.3,17.6,5425 1652,,3.94,28.1,,60.0/5,40.0/5,33.3/6,20.0/5,20.0/5,0.0/6,32,4.6,26.7,54,5.41,47.8,32.6,2,5.0,5,1.0,3
12,5,43,B2,이경원,남,59,3.35,2.68,0.24,23.5,17.6,0.0,5406 2064,,3.0,0.0,,00.0/0,0.0/1,00.0/0,0.0/1,00.0/0,00.0/0,2,5.63,41.9,58,5.21,48.9,34.0,90,,5,1.0,3
12,6,24,B1,김인혜,여,49,5.8,5.6,0.26,60.0,33.3,20.0,3144 6331,,5.23,25.8,,16.7/6,16.7/6,20.0/5,20.0/5,60.0/5,25.0/4,31,3.47,13.2,97,4.08,35.0,25.0,95,,5,1.0,3
13,1,32,A1,손제민,남,60,6.05,5.84,0.23,68.4,36.8,21.1,4452 2312,,6.0,42.1,,50.0/6,33.3/6,57.1/7,50.0/6,42.9/7,16.7/6,38,5.19,32.6,71,2.74,8.7,8.7,93,5.0,1,3.0,6
13,2,27,B1,김지현,여,47,6.5,6.39,0.28,64.3,42.9,28.6,3114 4363,,4.89,34.3,,50.0/6,16.7/6,50.0/4,40.0/5,0.0/6,40.0/5,32,4.98,32.6,30,5.76,59.5,40.5,65,,1,3.0,6
13,3,39,B1,진석현,남,63,4.5,4.5,0.28,43.8,25.0,6.3,6536 6342,,4.94,25.8,,40.0/5,20.0/5,40.0/5,16.7/6,40.0/5,0.0/5,31,6.12,42.9,48,5.51,48.9,36.2,20,7.0,1,3.0,6
13,4,26,B1,임태경,여,49,4.07,3.97,0.29,40.0,13.3,0.0,5432 2635,,4.46,24.3,,66.7/6,33.3/6,0.0/6,33.3/6,14.3/7,0.0/6,37,6.4,48.8,21,4.71,47.6,23.8,60,,1,3.0,6
13,5,41,B1,이택근,남,58,5.59,5.18,0.24,64.7,41.2,11.8,2332 5125,,5.11,31.6,,60.0/5,42.9/7,28.6/7,16.7/6,40.0/5,14.3/7,37,5.29,31.0,81,3.09,14.3,8.6,31,,1,3.0,6
13,6,30,B1,문안나,여,51,4.2,3.87,0.25,26.7,20.0,6.7,5415 2364,,5.17,30.0,,50.0/4,50.0/6,50.0/4,20.0/5,0.0/6,20.0/5,30,4.13,16.1,60,4.72,44.2,27.9,48,6.0,1,3.0,6
14,1,33,A2,권일혁,남,58,4.86,4.71,0.34,42.9,35.7,14.3,2556 6325,,5.6,42.9,,33.3/6,66.7/6,40.0/5,60.0/5,20.0/5,33.3/6,33,5.96,37.8,51,4.83,52.2,32.6,29,6.0,1,6.0,4
14,2,27,B1,전정환,남,56,4.23,4.15,0.26,38.5,7.7,7.7,4314 6346,,4.94,26.5,,40.0/5,33.3/6,50.0/6,20.0/5,16.7/6,0.0/6,34,4.36,18.2,33,5.38,53.2,34.0,11,,1,6.0,4
14,3,51,A1,박석문,남,56,7.71,7.54,0.21,85.7,64.3,35.7,1312 1321,,6.81,45.9,,57.1/7,33.3/6,50.0/6,66.7/6,50.0/6,16.7/6,37,4.76,27.0,53,4.17,36.6,14.6,55,,1,6.0,4
14,4,45,B1,김명진,남,57,3.33,3.13,0.29,33.3,20.0,0.0,6653 5322,,3.81,21.9,,20.0/5,40.0/5,0.0/5,75.0/4,16.7/6,0.0/5,30,4.63,30.2,80,5.16,48.8,32.6,75,3.0,1,6.0,4
14,5,43,A1,이응석,남,58,6.24,6.03,0.18,47.1,47.1,23.5,5626 2154,,6.68,52.3,,83.3/6,57.1/7,71.4/7,57.1/7,33.3/6,12.5/8,41,4.32,22.0,34,4.14,37.8,18.9,30,8.0,1,6.0,4
14,6,30,B1,김태규,남,59,5.19,5.09,0.24,50.0,31.3,18.8,3646 5316,,4.64,21.2,,33.3/6,0.0/4,20.0/5,33.3/6,25.0/4,16.7/6,31,6.35,48.8,105,5.41,52.3,40.9,98,,1,6.0,4
15,1,40,A1,사재준,남,59,5.94,5.79,0.23,58.8,41.2,17.6,3132 4632,,6.25,47.5,,85.7/7,66.7/6,50.0/6,14.3/7,20.0/5,16.7/6,37,6.38,46.2,103,5.16,46.5,34.9,61,9.0,1,3.0,6
15,2,33,B1,정재용,남,59,4.29,3.97,0.21,35.3,23.5,11.8,4663 1614,,3.9,17.2,,25.0/4,20.0/5,20.0/5,20.0/5,0.0/4,0.0/5,28,6.07,40.5,106,4.68,42.6,21.3,86,,1,3.0,6
15,3,40,B1,김종목,남,56,4.71,4.68,0.28,42.9,21.4,14.3,5256 4346,,5.18,26.5,,33.3/6,20.0/5,0.0/6,33.3/6,33.3/6,40.0/5,34,4.36,20.0,59,5.58,53.5,39.5,12,,1,3.0,6
15,4,41,B1,김기한,남,52,5.58,5.45,0.32,52.6,36.8,15.8,4421 2464,,5.32,32.4,,50.0/6,40.0/5,40.0/5,20.0/5,33.3/6,20.0/5,32,7.48,57.5,47,5.46,53.7,34.1,102,8.0,1,3.0,6
15,5,38,B1,김도환,남,59,4.25,4.0,0.21,41.7,25.0,8.3,2316 3555,,4.94,29.0,,80.0/5,40.0/5,33.3/6,0.0/5,20.0/5,0.0/5,31,6.56,46.9,99,3.65,32.4,11.8,5,,1,3.0,6
15,6,31,B1,김영민,남,56,4.19,3.91,0.23,37.5,12.5,0.0,2544 4463,,4.33,21.2,,40.0/5,16.7/6,0.0/4,0.0/5,33.3/6,40.0/5,31,4.76,30.3,100,5.15,46.8,25.5,53,7.0,1,3.0,6
1,1,42,A2,손근성,남,54,5.8,5.73,0.26,60.0,40.0,13.3,4615 3234,,5.62,38.2, 일11-2,75.0/4,66.7/6,33.3/6,25.0/4,20.0/5,16.7/6,31,5.36,35.6,108,5.62,57.1,42.9,109,7.0,1,5.0,3
1,2,46,A1,조현귀,남,61,4.64,3.61,0.28,42.9,28.6,14.3,4630 1224,,6.0,44.0, 일08-5,33.3/3,75.0/4,33.3/3,50.0/4,25.0/4,20.0/5,23,5.47,35.3,44,3.83,25.0,19.4,106,9.0,1,5.0,3
1,3,30,B1,김태규,남,59,5.19,5.09,0.24,50.0,31.3,18.8,3646 5316,,4.64,21.2, 일14-2,33.3/6,0.0/4,20.0/5,33.3/6,25.0/4,16.7/6,31,6.35,48.8,105,5.41,52.3,40.9,98,,1,5.0,3
1,4,37,B1,김경민,남,58,4.2,4.17,0.3,26.7,20.0,0.0,5234 4464,,4.2,16.7, 일03-4,40.0/5,0.0/4,0.0/4,20.0/5,33.3/6,0.0/5,29,4.36,26.7,27,3.55,27.3,12.1,13,13.0,1,5.0,3
1,5,35,A2,김민길,남,58,5.14,5.07,0.29,57.1,35.7,7.1,5643 2321,,5.19,36.1, 일03-2,40.0/5,33.3/6,50.0/6,40.0/5,50.0/4,14.3/7,33,5.07,35.6,84,4.97,43.6,30.8,22,8.0,1,5.0,3
1,6,33,B1,정재용,남,59,4.29,3.97,0.21,35.3,23.5,11.8,4663 1614,,3.9,17.2, 일15-5,25.0/4,20.0/5,20.0/5,20.0/5,0.0/4,0.0/5,28,6.07,40.5,106,4.68,42.6,21.3,86,,1,5.0,3
2,1,30,B2,최진혁,남,55,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0, 신02-6,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.89,22.7,96,4.95,48.8,23.3,54,,2,6.0,5
2,2,28,B2,이진휘,남,56,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0, 신02-5,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,5.74,34.8,38,5.59,58.7,37.0,6,,2,6.0,5
2,3,26,B2,오재빈,남,58,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0, 신02-4,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,6.66,50.0,85,4.51,37.8,20.0,103,,2,6.0,5
2,4,30,B2,박준현,남,56,2.27,2.1,0.24,13.3,6.7,6.7,6656 5566,,2.2,4.0, 신02-3,25.0/4,0.0/5,0.0/4,0.0/5,0.0/3,0.0/4,25,5.31,31.1,4,3.98,33.3,16.7,58,15.0,2,6.0,5
2,5,26,B2,김민준,남,56,0.0,0.0,0.0,0.0,0.0,0.0, ,,0.0,0.0, 신02-2,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.45,23.8,62,4.35,40.0,27.5,83,,2,6.0,5
2,6,26,B2,김희영,여,44,3.27,2.97,0.25,20.0,6.7,0.0,5646 2446,,3.41,13.6," 신02-1, 일11-6",0.0/4,25.0/4,0.0/4,25.0/4,25.0/4,0.0/3,23,6.26,41.9,72,4.95,44.2,37.2,97,,2,6.0,5
3,1,40,B1,김종목,남,56,4.71,4.68,0.28,42.9,21.4,14.3,5256 4346,,5.18,26.5, 일15-2,33.3/6,20.0/5,0.0/6,33.3/6,33.3/6,40.0/5,34,4.36,20.0,59,5.58,53.5,39.5,12,10.0,4,6.0,1
3,2,35,B1,김동경,남,55,3.31,3.22,0.34,25.0,6.3,0.0,5355 6256,,4.23,20.0, 일11-5,40.0/5,16.7/6,28.6/7,0.0/6,16.7/6,16.7/6,36,6.58,55.6,39,4.87,51.1,26.7,69,,4,6.0,1
3,3,34,B1,김세원,남,57,5.36,4.89,0.34,71.4,21.4,7.1,5533 3512,,4.97,21.2, 일10-3,20.0/5,60.0/5,40.0/5,16.7/6,0.0/6,0.0/6,33,5.68,47.7,57,4.87,45.7,34.8,100,12.0,4,6.0,1
3,4,32,A1,손제민,남,60,6.05,5.84,0.23,68.4,36.8,21.1,4452 2312,,6.0,42.1," 일05-4, 일13-1",50.0/6,33.3/6,57.1/7,50.0/6,42.9/7,16.7/6,38,5.19,32.6,71,2.74,8.7,8.7,93,,4,6.0,1
3,5,32,A2,박설희,여,55,6.29,6.15,0.31,76.5,47.1,17.6,3365 2122,,5.24,33.3," 일01-1, 일08-4",40.0/5,60.0/5,16.7/6,50.0/4,20.0/5,20.0/5,30,5.09,27.3,25,5.6,57.8,40.0,51,,4,6.0,1
3,6,45,B1,김명진,남,57,3.33,3.13,0.29,33.3,20.0,0.0,6653 5322,,3.81,21.9," 일03-6, 일14-3",20.0/5,40.0/5,0.0/5,75.0/4,16.7/6,0.0/5,30,4.63,30.2,80,5.16,48.8,32.6,75,,4,6.0,1
4,1,38,B1,민영건,남,59,4.53,4.47,0.26,47.1,23.5,0.0,3656 2244,,5.14,27.8, 일10-4,25.0/4,40.0/5,33.3/6,16.7/6,14.3/7,20.0/5,33,5.37,37.2,20,4.58,42.5,35.0,33,,6,4.0,2
4,2,41,B1,김기한,남,52,5.58,5.45,0.32,52.6,36.8,15.8,4421 2464,,5.32,32.4," 일08-3, 일15-4",50.0/6,40.0/5,40.0/5,20.0/5,33.3/6,20.0/5,32,7.48,57.5,47,5.46,53.7,34.1,102,,6,4.0,2
4,3,43,B2,이경원,남,59,3.35,2.68,0.24,23.5,17.6,0.0,5406 2064,,3.0,0.0, 일12-1,00.0/0,0.0/1,00.0/0,0.0/1,00.0/0,00.0/0,2,5.63,41.9,58,5.21,48.9,34.0,90,,6,4.0,2
