경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
5,2,30,B2,신선길,남,60,1.31,0.15,0.27,0.0,0.0,0.0,0666 6466,,1.25,0.0,,0.0/2,0.0/3,0.0/2,0.0/3,0.0/3,0.0/4,17,4.53,25.0,8,5.46,57.6,33.3,5,,4.0,1.0,3.0
5,3,39,B2,송효석,남,56,5.67,5.4,0.32,73.3,33.3,13.3,3112 6225,,6.5,50.0,,100.0/2,66.7/3,20.0/5,100.0/1,0.0/2,0.0/2,15,5.14,36.8,75,5.19,51.1,30.0,55,,4.0,1.0,3.0
5,4,39,A2,이지수,여,55,5.05,4.95,0.27,57.9,26.3,10.5,1463 3355,,4.87,26.7,,80.0/5,66.7/3,25.0/4,50.0/2,0.0/3,0.0/4,21,5.15,33.3,94,5.64,58.9,37.9,104,12.0,4.0,1.0,3.0
5,5,25,B2,하서우,여,46,1.36,-0.29,0.32,0.0,0.0,0.0,5554 6656,,1.78,0.0,,00.0/0,0.0/2,0.0/2,0.0/2,0.0/1,0.0/1,8,4.6,25.0,50,5.28,56.3,34.5,141,16.0,4.0,1.0,3.0
5,6,27,B2,구남우,남,60,3.62,3.5,0.18,23.1,15.4,15.4,5664 6146,,3.62,15.4,,50.0/4,0.0/4,0.0/2,0.0/2,0.0/2,0.0/4,18,5.51,43.9,5,5.05,46.4,29.9,114,13.0,4.0,1.0,3.0
6,1,36,B1,김영민,남,57,6.22,6.19,0.32,66.7,44.4,27.8,1233 3362,,6.29,42.9,,60.0/5,50.0/2,0.0/1,20.0/5,0.0/3,0.0/3,19,5.13,32.2,95,4.7,43.6,27.7,117,,2.0,1.0,6.0
6,2,37,A1,이주영,여,54,6.28,6.19,0.3,66.7,38.9,27.8,3651 1111,,6.28,38.9,,50.0/6,50.0/4,33.3/3,37.5/8,25.0/4,50.0/6,31,4.93,32.1,35,5.21,49.5,38.1,42,12.0,2.0,1.0,6.0
6,3,41,B1,강지환,남,61,4.93,4.73,0.26,53.3,20.0,6.7,6541 6534,,4.93,20.0,,33.3/6,0.0/3,75.0/4,33.3/3,40.0/5,0.0/4,25,4.87,26.9,91,4.75,44.8,23.8,76,,2.0,1.0,6.0
6,4,33,B1,조규태,남,57,4.82,4.32,0.22,52.9,23.5,11.8,4305 6431,,5.25,25.0,,66.7/3,50.0/4,40.0/5,25.0/4,0.0/3,25.0/4,23,4.85,29.5,109,4.38,40.4,22.5,69,13.0,2.0,1.0,6.0
6,5,33,B2,박준호,남,64,3.56,3.41,0.24,18.8,12.5,12.5,5155 6444,,3.86,14.3,,50.0/4,0.0/2,0.0/4,0.0/3,0.0/2,0.0/3,18,5.15,28.9,62,4.21,34.8,20.2,126,,2.0,1.0,6.0
6,6,37,A2,박설희,여,57,7.05,6.76,0.27,63.2,52.6,47.4,1441 3411,,7.07,53.3,,100.0/4,100.0/3,33.3/3,0.0/3,33.3/3,25.0/4,20,5.2,36.2,60,4.93,51.7,27.0,40,,2.0,1.0,6.0
7,1,34,B2,권혁민,남,55,1.73,1.67,0.39,0.0,0.0,0.0,5656 5556,,1.73,0.0,,40.0/5,0.0/4,0.0/4,0.0/4,0.0/5,0.0/4,26,5.02,32.3,100,4.81,46.4,31.0,101,,1.0,2.0,3.0
7,2,45,A1,김효년,남,55,6.71,6.56,0.19,64.7,47.1,35.3,1352 4314,,7.1,55.0,,60.0/5,100.0/5,0.0/4,20.0/5,25.0/4,50.0/4,27,5.3,31.4,98,4.91,45.5,29.3,96,13.0,1.0,2.0,3.0
7,3,48,B2,황만주,남,63,3.33,2.93,0.36,26.7,0.0,0.0,6344 6663,,3.4,0.0,,0.0/4,50.0/2,0.0/3,0.0/3,0.0/3,0.0/2,17,5.17,32.1,37,4.43,37.0,21.0,57,,1.0,2.0,3.0
7,4,31,B2,김희영,여,44,3.29,3.21,0.26,23.5,11.8,0.0,6554 6554,,3.5,14.3,,0.0/3,0.0/3,0.0/3,25.0/4,0.0/1,0.0/3,17,5.41,35.2,58,4.67,43.0,28.0,6,,1.0,2.0,3.0
7,5,43,B1,김도환,남,61,3.39,3.39,0.26,27.8,11.1,11.1,4656 3663,,3.13,6.7,,50.0/4,0.0/2,0.0/4,0.0/4,0.0/3,0.0/4,21,5.01,29.9,6,5.58,58.1,34.4,46,1.0,1.0,2.0,3.0
7,6,50,B1,김명진,남,58,4.78,4.72,0.33,55.6,33.3,0.0,2322 2235,,4.8,40.0,,33.3/3,75.0/4,0.0/4,25.0/4,33.3/3,0.0/3,21,5.28,36.1,101,4.82,43.3,26.8,108,,1.0,2.0,3.0
8,1,32,A2,김지현,여,48,7.17,7.14,0.22,77.8,61.1,27.8,6431 2231,,7.17,61.1,,80.0/5,100.0/2,80.0/5,40.0/5,40.0/5,25.0/4,26,5.11,32.3,104,5.94,60.0,46.7,127,,6.0,1.0,2.0
8,2,39,B1,김희용,남,57,4.33,4.06,0.31,44.4,22.2,11.1,6660 4335,,4.08,15.4,,75.0/4,50.0/4,0.0/2,0.0/3,0.0/5,0.0/3,21,4.93,34.6,46,5.05,45.1,34.1,72,,6.0,1.0,2.0
8,3,50,A1,김현철,남,55,6.29,6.18,0.21,64.7,47.1,29.4,1321 1511,,6.75,50.0,,50.0/6,50.0/2,25.0/4,50.0/8,60.0/5,0.0/3,28,5.38,33.3,16,5.02,45.1,34.1,75,2.0,6.0,1.0,2.0
8,4,40,A1,김민길,남,56,6.5,6.28,0.18,72.2,55.6,16.7,2430 3414,,6.07,46.7,,60.0/5,66.7/6,40.0/5,33.3/6,66.7/6,50.0/4,32,4.82,28.6,24,4.3,40.9,22.6,82,1.0,6.0,1.0,2.0
8,5,39,B2,김세원,남,60,4.69,4.63,0.31,31.3,18.8,18.8,3534 5544,,5.08,23.1,,80.0/5,25.0/4,0.0/5,0.0/5,0.0/3,0.0/3,25,4.61,27.5,18,4.72,44.4,28.3,67,16.0,6.0,1.0,2.0
8,6,41,B1,구현구,남,64,6.0,5.83,0.26,73.3,40.0,13.3,6223 3535,,6.08,41.7,,100.0/4,50.0/2,75.0/4,100.0/1,20.0/5,25.0/4,20,4.81,26.1,13,4.14,39.5,20.9,115,,6.0,1.0,2.0
9,1,44,B1,오세준,남,62,4.88,4.75,0.24,37.5,31.3,18.8,4555 2555,,5.08,38.5,,66.7/3,50.0/2,33.3/3,40.0/5,0.0/3,25.0/4,20,4.69,30.9,90,5.08,50.6,32.2,33,2.0,1.0,2.0,3.0
9,2,31,B2,송효범,남,53,1.92,1.77,0.31,7.7,0.0,0.0,5636 6554,,1.92,0.0,,0.0/4,0.0/3,0.0/2,0.0/3,0.0/3,0.0/4,19,4.83,29.7,83,5.42,52.3,34.9,16,,1.0,2.0,3.0
9,3,48,B2,김종희,남,60,4.15,4.15,0.26,38.5,15.4,0.0,4423 3256,,4.15,15.4,,33.3/3,66.7/3,0.0/3,50.0/4,0.0/3,0.0/4,20,4.93,29.4,74,4.77,42.6,29.7,110,1.0,1.0,2.0,3.0
9,4,46,B1,김기한,남,56,4.63,4.31,0.33,50.0,25.0,0.0,3236 5652,,4.0,16.7,,50.0/2,33.3/3,0.0/3,0.0/2,33.3/3,50.0/2,15,4.44,23.1,72,4.34,37.0,20.7,105,,1.0,2.0,3.0
9,5,41,A2,김동민,남,55,5.53,5.42,0.29,57.9,42.1,10.5,5443 5312,,5.67,40.0,,66.7/6,66.7/6,60.0/5,66.7/6,0.0/5,20.0/5,33,5.12,31.2,73,5.87,65.2,42.7,128,3.0,1.0,2.0,3.0
9,6,34,A1,이동준,남,57,7.11,6.92,0.22,78.9,63.2,31.6,5531 2122,,6.87,60.0,,66.7/6,50.0/6,80.0/5,50.0/4,0.0/5,66.7/3,29,5.25,34.0,66,4.74,44.1,29.0,45,,1.0,2.0,3.0
10,1,26,B1,박원규,남,56,6.93,6.93,0.22,78.6,57.1,28.6,1131 3236,,6.93,57.1,,60.0/5,40.0/5,50.0/4,0.0/5,25.0/4,16.7/6,29,5.16,33.3,59,5.16,52.2,32.6,60,3.0,1.0,4.0,6.0
10,2,50,A2,권명호,남,57,5.41,5.35,0.29,52.9,35.3,11.8,5243 4421,,5.93,40.0,,50.0/4,20.0/5,50.0/4,33.3/3,33.3/3,16.7/6,25,5.33,35.7,29,4.32,40.6,17.7,92,,1.0,4.0,6.0
10,3,36,A1,한종석,남,57,6.26,6.05,0.24,73.7,47.4,21.1,2351 3123,,6.53,46.7,,80.0/5,100.0/4,50.0/6,40.0/5,55.6/9,20.0/5,34,5.12,33.7,80,4.4,37.4,23.2,3,1.0,1.0,4.0,6.0
10,4,47,A2,곽현성,남,55,4.13,3.69,0.26,37.5,25.0,12.5,1543 6466,,4.36,27.3,,75.0/4,25.0/4,0.0/3,0.0/2,0.0/2,20.0/5,20,5.01,35.1,17,5.31,51.0,37.5,139,4.0,1.0,4.0,6.0
10,5,33,A2,김지훈,남,59,5.47,5.35,0.22,47.1,41.2,29.4,6163 1551,,5.47,41.2,,42.9/7,20.0/5,20.0/5,50.0/6,40.0/5,0.0/4,32,4.95,30.1,76,4.42,40.0,29.5,111,2.0,1.0,4.0,6.0
10,6,46,A2,이재학,남,56,4.63,4.25,0.29,43.8,31.3,18.8,1515 5324,,4.86,35.7,,25.0/4,16.7/6,50.0/4,0.0/3,25.0/4,33.3/3,24,5.34,34.0,43,5.8,62.6,40.7,61,,1.0,4.0,6.0
11,1,40,A1,박정아,여,49,5.74,5.53,0.31,57.9,31.6,26.3,4163 3413,,5.13,20.0,,75.0/4,44.4/9,50.0/6,33.3/6,0.0/4,0.0/3,32,4.89,29.8,61,4.64,43.9,28.6,54,3.0,5.0,2.0,1.0
11,2,36,B1,강영길,남,64,4.72,4.64,0.27,44.4,22.2,11.1,2533 4365,,4.0,9.1,,100.0/1,50.0/2,25.0/4,25.0/4,0.0/3,0.0/4,18,5.29,37.5,48,4.55,44.2,24.2,146,2.0,5.0,2.0,1.0
11,3,40,B1,김재윤,남,58,4.47,4.2,0.31,40.0,33.3,6.7,2546 4253,,4.42,33.3,,33.3/3,33.3/3,50.0/4,20.0/5,0.0/3,16.7/6,24,5.22,31.6,51,5.29,49.5,36.8,132,4.0,5.0,2.0,1.0
11,4,29,B2,김태영,남,63,2.77,2.69,0.33,15.4,15.4,0.0,2666 6625,,2.77,15.4,,33.3/3,25.0/4,0.0/1,0.0/2,0.0/3,33.3/3,16,4.86,31.0,81,4.17,37.1,24.3,137,,5.0,2.0,1.0
11,5,40,B1,이창규,남,59,5.12,4.12,0.27,52.9,35.3,5.9,2550 3453,,3.75,12.5,,50.0/2,0.0/2,50.0/2,50.0/2,66.7/3,0.0/3,14,5.38,35.4,14,5.68,61.1,37.8,154,5.0,5.0,2.0,1.0
11,6,32,B2,이  인,남,58,4.69,4.69,0.35,46.2,23.1,15.4,1541 3364,,4.69,23.1,,33.3/3,0.0/2,33.3/3,0.0/2,0.0/3,50.0/2,15,4.59,27.8,47,4.55,41.6,29.2,121,,5.0,2.0,1.0
12,1,47,A2,이용세,남,58,6.0,6.0,0.22,57.9,47.4,21.1,4312 4611,,5.73,40.0,,50.0/6,60.0/5,50.0/6,66.7/6,60.0/5,16.7/6,34,5.24,30.2,107,5.19,49.5,33.3,44,,1.0,5.0,3.0
12,2,38,B1,권일혁,남,60,4.53,4.47,0.31,35.3,17.6,17.6,6534 5415,,4.21,14.3,,0.0/2,33.3/3,66.7/3,0.0/4,0.0/3,0.0/4,19,5.2,36.0,82,5.12,51.7,36.0,68,,1.0,5.0,3.0
12,3,39,A2,이지수,여,55,5.05,4.95,0.27,57.9,26.3,10.5,1463 3355,,4.87,26.7,,80.0/5,66.7/3,25.0/4,50.0/2,0.0/3,0.0/4,21,5.15,33.3,94,5.64,58.9,37.9,104,5.0,1.0,5.0,3.0
12,4,41,A2,박종덕,남,51,5.94,5.88,0.23,68.8,50.0,6.3,5322 2332,,6.0,50.0,,100.0/3,66.7/3,100.0/1,50.0/4,0.0/2,0.0/2,15,5.51,38.9,2,4.89,46.7,26.1,63,4.0,1.0,5.0,3.0
12,5,37,A1,이주영,여,54,6.28,6.19,0.3,66.7,38.9,27.8,3651 1111,,6.28,38.9,,50.0/6,50.0/4,33.3/3,37.5/8,25.0/4,50.0/6,31,4.93,32.1,35,5.21,49.5,38.1,42,6.0,1.0,5.0,3.0
12,6,35,B2,김현덕,남,58,4.5,4.34,0.25,50.0,25.0,0.0,4232 2653,,5.27,36.4,,66.7/3,33.3/3,0.0/1,0.0/3,0.0/4,0.0/4,18,4.58,24.2,84,4.83,42.7,27.1,88,,1.0,5.0,3.0
13,1,33,B1,조규태,남,57,4.82,4.32,0.22,52.9,23.5,11.8,4305 6431,,5.25,25.0,,66.7/3,50.0/4,40.0/5,25.0/4,0.0/3,25.0/4,23,4.85,29.5,109,4.38,40.4,22.5,69,6.0,1.0,5.0,6.0
13,2,43,B2,길현태,남,57,5.21,5.14,0.28,35.7,35.7,28.6,2464 6651,,5.21,35.7,,25.0/4,60.0/5,20.0/5,0.0/1,100.0/3,0.0/4,22,5.09,29.7,45,5.07,46.0,30.0,91,,1.0,5.0,6.0
13,3,45,A1,김효년,남,55,6.71,6.56,0.19,64.7,47.1,35.3,1352 4314,,7.1,55.0,,60.0/5,100.0/5,0.0/4,20.0/5,25.0/4,50.0/4,27,5.3,31.4,98,4.91,45.5,29.3,96,7.0,1.0,5.0,6.0
13,4,27,B2,구남우,남,60,3.62,3.5,0.18,23.1,15.4,15.4,5664 6146,,3.62,15.4,,50.0/4,0.0/4,0.0/2,0.0/2,0.0/2,0.0/4,18,5.51,43.9,5,5.05,46.4,29.9,114,5.0,1.0,5.0,6.0
13,5,30,B2,서종원,남,59,3.6,3.6,0.19,33.3,20.0,0.0,4346 2226,,3.6,20.0,,40.0/5,33.3/3,50.0/4,0.0/4,0.0/5,0.0/4,25,5.28,36.7,38,4.64,49.5,26.8,47,,1.0,5.0,6.0
13,6,48,B1,권현기,남,58,4.5,4.19,0.32,38.9,27.8,16.7,1145 1533,,5.21,35.7,,50.0/2,60.0/5,33.3/3,33.3/3,20.0/5,0.0/3,21,4.57,24.7,15,5.84,55.4,43.5,56,3.0,1.0,5.0,6.0
14,1,38,A2,문주엽,남,56,7.88,7.85,0.23,88.2,64.7,35.3,4322 3124,,7.88,64.7,,66.7/3,40.0/5,66.7/3,25.0/4,50.0/4,66.7/3,22,5.72,39.4,67,6.98,73.3,51.2,129,,6.0,2.0,3.0
14,2,33,A1,서  휘,남,55,7.75,7.69,0.21,81.3,68.8,37.5,4231 1251,,7.75,68.8,,80.0/5,100.0/3,60.0/5,100.0/2,50.0/6,50.0/4,25,5.71,37.0,19,6.76,68.7,54.2,150,,6.0,2.0,3.0
14,3,34,A1,김응선,남,55,8.06,8.06,0.14,88.2,76.5,47.1,1211 1263,,8.06,76.5,,100.0/6,66.7/3,87.5/8,75.0/8,60.0/5,16.7/6,36,6.57,50.0,41,6.49,63.8,50.0,155,,6.0,2.0,3.0
14,4,39,A2,김승택,남,65,6.76,6.64,0.29,71.4,61.9,23.8,4121 1224,,7.73,73.3,,75.0/4,75.0/4,83.3/6,20.0/5,20.0/5,20.0/5,29,5.94,43.3,97,6.77,72.2,53.6,7,,6.0,2.0,3.0
14,5,31,A1,조성인,남,57,7.38,7.38,0.17,81.3,62.5,43.8,5126 6123,,7.47,63.2,,100.0/6,57.1/7,50.0/4,50.0/4,33.3/3,75.0/4,28,5.84,37.1,7,7.07,74.4,57.3,122,,6.0,2.0,3.0
14,6,35,A2,기광서,남,56,6.37,6.37,0.26,63.2,47.4,36.8,1614 1111,,7.4,60.0,,100.0/3,40.0/5,60.0/5,33.3/6,0.0/4,20.0/5,28,6.43,53.3,102,8.2,86.7,72.3,120,,6.0,2.0,3.0
15,1,33,A2,유석현,남,55,7.65,7.5,0.21,88.2,70.6,29.4,5231 1132,,7.89,73.7,,75.0/4,40.0/5,66.7/6,50.0/6,50.0/6,40.0/5,32,5.67,38.1,27,6.54,66.7,50.6,130,,2.0,1.0,5.0
15,2,37,A1,심상철,남,55,8.0,7.88,0.18,88.2,70.6,41.2,3122 1135,,8.21,73.7,,83.3/6,100.0/7,75.0/4,37.5/8,100.0/6,50.0/6,37,5.75,39.2,1,6.75,73.6,54.9,81,,2.0,1.0,5.0
15,3,31,B2,이진우,남,56,8.43,8.36,0.2,85.7,71.4,57.1,1231 1414,,8.13,62.5,,66.7/3,60.0/5,20.0/5,25.0/4,0.0/3,33.3/3,23,5.69,41.0,78,7.1,75.6,57.0,138,,2.0,1.0,5.0
15,4,43,A1,민영건,남,56,7.47,7.41,0.24,70.6,70.6,47.1,4511 2224,,7.47,70.6,,75.0/4,50.0/4,100.0/2,83.3/6,50.0/6,20.0/5,27,5.68,42.6,106,6.91,68.5,53.9,29,,2.0,1.0,5.0
15,5,42,A1,김종민,남,57,7.72,7.39,0.19,77.8,66.7,50.0,1324 1111,,8.0,73.3,,100.0/5,100.0/6,71.4/7,33.3/3,40.0/5,25.0/4,30,5.81,43.9,87,6.99,70.0,61.3,17,,2.0,1.0,5.0
15,6,56,A1,박석문,남,57,7.53,7.44,0.16,82.4,64.7,35.3,3132 1221,,7.53,64.7,,100.0/6,100.0/3,50.0/4,66.7/3,80.0/5,16.7/6,27,5.86,36.0,99,8.34,84.8,81.0,11,,2.0,1.0,5.0
16,1,39,B2,김세원,남,60,4.69,4.63,0.31,31.3,18.8,18.8,3534 5544,,5.08,23.1,,80.0/5,25.0/4,0.0/5,0.0/5,0.0/3,0.0/3,25,4.61,27.5,18,4.72,44.4,28.3,67,8.0,4.0,5.0,1.0
16,2,35,B2,최진혁,남,56,4.21,4.21,0.27,35.7,28.6,14.3,5552 2515,,4.21,28.6,,0.0/2,33.3/3,0.0/2,0.0/2,50.0/2,0.0/4,15,4.25,23.5,63,4.78,46.9,33.3,107,4.0,4.0,5.0,1.0
16,3,25,B2,하서우,여,46,1.36,-0.29,0.32,0.0,0.0,0.0,5554 6656,,1.78,0.0,,00.0/0,0.0/2,0.0/2,0.0/2,0.0/1,0.0/1,8,4.6,25.0,50,5.28,56.3,34.5,141,5.0,4.0,5.0,1.0
16,4,37,B1,주은석,남,57,6.07,6.0,0.23,60.0,46.7,26.7,1125 4412,,6.07,46.7,,75.0/4,25.0/4,50.0/6,20.0/5,0.0/3,20.0/5,27,5.1,32.3,44,5.96,66.0,48.5,2,,4.0,5.0,1.0
16,5,48,B2,김국흠,남,57,4.07,3.4,0.3,53.3,13.3,0.0,3623 5352,,5.0,22.2,,0.0/2,33.3/3,33.3/3,0.0/2,0.0/3,0.0/3,16,5.49,37.6,57,5.85,60.2,36.6,71,,4.0,5.0,1.0
16,6,53,B1,정인교,남,50,4.0,2.81,0.24,38.5,23.1,7.7,3106 4626,,3.67,16.7,,100.0/2,33.3/3,20.0/5,0.0/1,0.0/2,0.0/2,15,4.91,30.7,89,4.36,40.0,21.0,113,,4.0,5.0,1.0
1,1,46,A2,이재학,남,56,4.63,4.25,0.29,43.8,31.3,18.8,1515 5324,,4.86,35.7, 일10-3-6,25.0/4,16.7/6,50.0/4,0.0/3,25.0/4,33.3/3,24,5.34,34.0,43,5.8,62.6,40.7,61,9.0,1.0,3.0,5.0
1,2,41,B1,강지환,남,61,4.93,4.73,0.26,53.3,20.0,6.7,6541 6534,,4.93,20.0, 일06-5-3,33.3/6,0.0/3,75.0/4,33.3/3,40.0/5,0.0/4,25,4.87,26.9,91,4.75,44.8,23.8,76,,1.0,3.0,5.0
1,3,31,B1,김민준,남,56,6.44,6.11,0.2,66.7,50.0,33.3,2323 2116,,6.93,57.1, 일04-6-6,100.0/4,80.0/5,50.0/6,33.3/6,25.0/4,0.0/5,30,5.06,31.8,9,4.84,46.9,24.0,38,8.0,1.0,3.0,5.0
1,4,35,A1,류해광,남,61,6.0,5.92,0.22,55.6,50.0,22.2,1222 2214,,6.44,56.3, 일01-5-5,100.0/3,60.0/5,80.0/5,40.0/5,25.0/4,40.0/5,27,5.45,36.8,88,5.75,59.8,39.1,8,11.0,1.0,3.0,5.0
1,5,39,B1,김희용,남,57,4.33,4.06,0.31,44.4,22.2,11.1,6660 4335,,4.08,15.4, 일08-3-2,75.0/4,50.0/4,0.0/2,0.0/3,0.0/5,0.0/3,21,4.93,34.6,46,5.05,45.1,34.1,72,7.0,1.0,3.0,5.0
1,6,47,A2,곽현성,남,55,4.13,3.69,0.26,37.5,25.0,12.5,1543 6466,,4.36,27.3," 일04-2-3, 일10-2-4",75.0/4,25.0/4,0.0/3,0.0/2,0.0/2,20.0/5,20,5.01,35.1,17,5.31,51.0,37.5,139,13.0,1.0,3.0,5.0
2,1,30,B2,서종원,남,59,3.6,3.6,0.19,33.3,20.0,0.0,4346 2226,,3.6,20.0, 일13-2-5,40.0/5,33.3/3,50.0/4,0.0/4,0.0/5,0.0/4,25,5.28,36.7,38,4.64,49.5,26.8,47,,2.0,1.0,5.0
2,2,48,B2,김국흠,남,57,4.07,3.4,0.3,53.3,13.3,0.0,3623 5352,,5.0,22.2, 일16-2-5,0.0/2,33.3/3,33.3/3,0.0/2,0.0/3,0.0/3,16,5.49,37.6,57,5.85,60.2,36.6,71,,2.0,1.0,5.0
2,3,35,B2,김현덕,남,58,4.5,4.34,0.25,50.0,25.0,0.0,4232 2653,,5.27,36.4, 일12-5-6,66.7/3,33.3/3,0.0/1,0.0/3,0.0/4,0.0/4,18,4.58,24.2,84,4.83,42.7,27.1,88,8.0,2.0,1.0,5.0
2,4,31,B2,송효범,남,53,1.92,1.77,0.31,7.7,0.0,0.0,5636 6554,,1.92,0.0, 일09-2-2,0.0/4,0.0/3,0.0/2,0.0/3,0.0/3,0.0/4,19,4.83,29.7,83,5.42,52.3,34.9,16,10.0,2.0,1.0,5.0
2,5,35,B1,이상문,남,59,4.82,4.76,0.28,47.1,29.4,17.6,3246 6614,,5.29,35.7, 일04-5-2,75.0/4,33.3/3,0.0/3,25.0/4,16.7/6,0.0/3,23,4.82,29.3,96,5.82,57.1,41.8,53,12.0,2.0,1.0,5.0
2,6,30,B2,신선길,남,60,1.31,0.15,0.27,0.0,0.0,0.0,0666 6466,,1.25,0.0, 일05-5-2,0.0/2,0.0/3,0.0/2,0.0/3,0.0/3,0.0/4,17,4.53,25.0,8,5.46,57.6,33.3,5,9.0,2.0,1.0,5.0
3,1,40,B1,박상현,남,62,5.67,5.53,0.23,66.7,33.3,26.7,1155 1332,,5.67,33.3, 일02-5-3,60.0/5,100.0/2,50.0/4,0.0/5,0.0/3,20.0/5,24,4.48,24.4,64,4.83,46.7,30.0,153,13.0,3.0,1.0,4.0
3,2,38,B1,이시원,여,54,5.06,5.03,0.3,47.1,35.3,11.8,2634 2446,,5.29,42.9, 일01-4-4,40.0/5,100.0/3,0.0/4,25.0/4,33.3/3,0.0/3,22,5.06,29.9,55,5.47,54.6,35.1,133,11.0,3.0,1.0,4.0
3,3,37,A1,이주영,여,54,6.28,6.19,0.3,66.7,38.9,27.8,3651 1111,,6.28,38.9," 일06-1-2, 일12-2-5",50.0/6,50.0/4,33.3/3,37.5/8,25.0/4,50.0/6,31,4.93,32.1,35,5.21,49.5,38.1,42,,3.0,1.0,4.0
3,4,34,A1,이동준,남,57,7.11,6.92,0.22,78.9,63.2,31.6,5531 2122,,6.87,60.0, 일09-6-6,66.7/6,50.0/6,80.0/5,50.0/4,0.0/5,66.7/3,29,5.25,34.0,66,4.74,44.1,29.0,45,10.0,3.0,1.0,4.0
3,5,46,B1,김기한,남,56,4.63,4.31,0.33,50.0,25.0,0.0,3236 5652,,4.0,16.7, 일09-5-4,50.0/2,33.3/3,0.0/3,0.0/2,33.3/3,50.0/2,15,4.44,23.1,72,4.34,37.0,20.7,105,9.0,3.0,1.0,4.0
3,6,41,A2,박종덕,남,51,5.94,5.88,0.23,68.8,50.0,6.3,5322 2332,,6.0,50.0," 일04-1-1, 일12-4-4",100.0/3,66.7/3,100.0/1,50.0/4,0.0/2,0.0/2,15,5.51,38.9,2,4.89,46.7,26.1,63,,3.0,1.0,4.0
4,1,48,A1,이태희,남,57,7.33,7.33,0.24,83.3,55.6,27.8,3123 2142,,7.33,55.6, 일03-1-2,80.0/5,42.9/7,40.0/5,50.0/6,0.0/2,0.0/4,29,5.12,33.3,49,5.89,58.4,41.6,100,10.0,2.0,1.0,5.0
4,2,47,A2,이용세,남,58,6.0,6.0,0.22,57.9,47.4,21.1,4312 4611,,5.73,40.0, 일12-1-1,50.0/6,60.0/5,50.0/6,66.7/6,60.0/5,16.7/6,34,5.24,30.2,107,5.19,49.5,33.3,44,11.0,2.0,1.0,5.0
4,3,36,B1,강영길,남,64,4.72,4.64,0.27,44.4,22.2,11.1,2533 4365,,4.0,9.1," 일02-3-5, 일11-2-2",100.0/1,50.0/2,25.0/4,25.0/4,0.0/3,0.0/4,18,5.29,37.5,48,4.55,44.2,24.2,146,,2.0,1.0,5.0
4,4,39,B2,김세원,남,60,4.69,4.63,0.31,31.3,18.8,18.8,3534 5544,,5.08,23.1," 일08-4-5, 일16-3-1",80.0/5,25.0/4,0.0/5,0.0/5,0.0/3,0.0/3,25,4.61,27.5,18,4.72,44.4,28.3,67,,2.0,1.0,5.0
4,5,36,B1,김영민,남,57,6.22,6.19,0.32,66.7,44.4,27.8,1233 3362,,6.29,42.9, 일06-2-1,60.0/5,50.0/2,0.0/1,20.0/5,0.0/3,0.0/3,19,5.13,32.2,95,4.7,43.6,27.7,117,13.0,2.0,1.0,5.0
4,6,41,B1,이종인,남,59,6.86,6.71,0.35,71.4,50.0,21.4,2423 2133,,6.86,50.0, 일02-6-4,50.0/6,40.0/5,40.0/5,25.0/4,20.0/5,0.0/3,28,5.2,34.9,79,4.26,37.8,23.3,59,12.0,2.0,1.0,5.0
5,1,38,B1,권일혁,남,60,4.53,4.47,0.31,35.3,17.6,17.6,6534 5415,,4.21,14.3, 일12-6-2,0.0/2,33.3/3,66.7/3,0.0/4,0.0/3,0.0/4,19,5.2,36.0,82,5.12,51.7,36.0,68,12.0,2.0,1.0,6.0
5,2,40,B1,이창규,남,59,5.12,4.12,0.27,52.9,35.3,5.9,2550 3453,,3.75,12.5," 일05-2-1, 일11-1-5",50.0/2,0.0/2,50.0/2,50.0/2,66.7/3,0.0/3,14,5.38,35.4,14,5.68,61.1,37.8,154,11.0,2.0,1.0,6.0
5,3,50,A2,권명호,남,57,5.41,5.35,0.29,52.9,35.3,11.8,5243 4421,,5.93,40.0, 일10-4-2,50.0/4,20.0/5,50.0/4,33.3/3,33.3/3,16.7/6,25,5.33,35.7,29,4.32,40.6,17.7,92,16.0,2.0,1.0,6.0
5,4,32,A2,김지현,여,48,7.17,7.14,0.22,77.8,61.1,27.8,6431 2231,,7.17,61.1, 일08-2-1,80.0/5,100.0/2,80.0/5,40.0/5,40.0/5,25.0/4,26,5.11,32.3,104,5.94,60.0,46.7,127,13.0,2.0,1.0,6.0
5,5,34,B2,권혁민,남,55,1.73,1.67,0.39,0.0,0.0,0.0,5656 5556,,1.73,0.0, 일07-1-1,40.0/5,0.0/4,0.0/4,0.0/4,0.0/5,0.0/4,26,5.02,32.3,100,4.81,46.4,31.0,101,,2.0,1.0,6.0
5,6,37,B1,주은석,남,57,6.07,6.0,0.23,60.0,46.7,26.7,1125 4412,,6.07,46.7, 일16-1-4,75.0/4,25.0/4,50.0/6,20.0/5,0.0/3,20.0/5,27,5.1,32.3,44,5.96,66.0,48.5,2,,2.0,1.0,6.0
