경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
1,5,41,A2,최영재,남,56,5.7,5.4,0.23,60.0,45.0,35.0,1366 2312,,6.6,53.3,,100.0/2,100.0/1,66.7/3,00.0/0,0.0/2,0.0/1,9,6.13,43.5,101,5.7,52.2,47.8,148,,1,2,5.0
1,6,27,B2,이수빈,여,51,3.42,3.17,0.42,16.7,0.0,0.0,4355 5454,,3.1,0.0,,0.0/1,0.0/1,0.0/2,0.0/2,0.0/3,00.0/0,9,5.19,34.6,93,4.83,46.7,30.0,59,15.0,1,2,5.0
2,1,30,B1,전동욱,남,56,5.69,5.62,0.23,53.8,46.2,23.1,3564 2516,,4.67,33.3,,100.0/1,50.0/2,0.0/1,00.0/0,0.0/2,0.0/1,7,4.63,22.2,85,4.47,42.1,26.3,70,,1,4,2.0
2,2,37,A2,기광서,남,56,5.47,5.35,0.21,52.9,41.2,5.9,5325 2523,,5.47,41.2,,0.0/1,66.7/3,00.0/0,0.0/2,50.0/2,50.0/2,10,6.0,50.0,76,4.84,40.0,28.0,96,,1,4,2.0
2,3,39,B2,홍기철,남,68,3.41,3.24,0.27,23.5,17.6,5.9,5665 5264,,2.77,7.7,,50.0/2,0.0/3,0.0/1,0.0/1,00.0/0,0.0/1,8,5.19,34.6,42,5.05,52.4,28.6,20,,1,4,2.0
2,4,37,B1,김현덕,남,62,4.0,3.69,0.22,37.5,18.8,0.0,2326 6063,,4.0,18.8,,0.0/1,00.0/0,100.0/2,100.0/1,0.0/3,0.0/3,10,5.96,51.9,71,5.3,55.0,40.0,27,9.0,1,4,2.0
2,5,33,B2,엄광호,남,64,1.54,1.15,0.23,0.0,0.0,0.0,6666 5666,,1.54,0.0,,00.0/0,0.0/2,0.0/2,0.0/2,0.0/1,0.0/2,9,5.52,26.1,33,5.37,51.9,33.3,115,14.0,1,4,2.0
2,6,53,A2,최재원,남,59,5.94,5.67,0.19,55.6,50.0,16.7,3644 2111,,5.94,50.0,,100.0/2,0.0/1,0.0/2,100.0/2,0.0/2,50.0/2,11,4.16,21.1,108,4.24,38.1,14.3,136,15.0,1,4,2.0
3,1,53,A2,조현귀,남,62,4.89,4.58,0.24,42.1,21.1,10.5,6443 2245,,5.2,26.7,,100.0/1,0.0/2,00.0/0,100.0/1,100.0/1,0.0/3,8,4.52,23.8,70,5.77,57.7,46.2,24,14.0,3,1,6.0
3,2,27,A2,김보경,여,52,4.4,4.3,0.18,33.3,20.0,6.7,2556 4524,,4.0,15.4,,0.0/3,0.0/1,0.0/1,0.0/2,50.0/2,0.0/1,10,2.52,4.8,34,4.4,40.0,28.0,141,,3,1,6.0
3,3,39,A1,김완석,남,56,6.78,6.33,0.15,61.1,61.1,44.4,1210 5411,,6.78,61.1,,100.0/1,66.7/3,100.0/1,50.0/4,100.0/1,100.0/1,11,5.52,38.1,96,5.6,60.0,40.0,89,15.0,3,1,6.0
3,4,46,B1,오세준,남,61,3.39,3.33,0.21,22.2,11.1,5.6,4655 6365,,3.0,8.3,,00.0/0,0.0/1,0.0/2,50.0/2,0.0/1,0.0/1,7,5.3,40.7,6,4.14,42.9,14.3,38,10.0,3,1,6.0
3,5,41,B2,황이태,남,56,6.47,5.4,0.18,80.0,46.7,20.0,3232 3221,,7.14,57.1,,0.0/2,100.0/1,00.0/0,00.0/0,0.0/1,100.0/1,5,4.15,20.0,56,4.56,48.1,18.5,116,,3,1,6.0
3,6,47,B1,윤영일,남,57,5.12,4.76,0.22,52.9,29.4,17.6,5262 3134,,5.0,30.8,,50.0/2,33.3/3,100.0/1,0.0/1,100.0/1,00.0/0,8,4.23,20.0,7,5.62,52.4,42.9,97,,3,1,6.0
4,1,55,B1,정인교,남,50,5.0,5.0,0.32,53.3,26.7,20.0,6542 1563,,5.0,26.7,,50.0/2,0.0/1,33.3/3,50.0/2,00.0/0,0.0/2,10,3.92,16.7,2,5.32,52.0,28.0,147,15.0,1,3,6.0
4,2,32,B2,신선길,남,58,1.36,1.29,0.25,0.0,0.0,0.0,5666 6656,,1.36,0.0,,0.0/2,0.0/2,0.0/3,0.0/1,0.0/2,0.0/2,12,5.31,34.6,1,4.94,50.0,26.5,102,,1,3,6.0
4,3,41,A2,김희용,남,56,4.75,4.5,0.21,50.0,37.5,12.5,0354 1632,,4.75,37.5,,50.0/2,50.0/2,100.0/1,0.0/2,33.3/3,0.0/1,11,5.28,32.0,81,4.77,38.5,30.8,82,,1,3,6.0
4,4,34,A1,한성근,남,57,7.06,6.82,0.25,70.6,64.7,35.3,6421 2114,,6.93,60.0,,50.0/2,50.0/2,100.0/1,100.0/1,00.0/0,0.0/1,7,4.43,21.7,49,5.81,57.7,46.2,33,11.0,1,3,6.0
4,5,33,A2,임태경,여,51,6.13,5.88,0.21,68.8,37.5,18.8,3142 5325,,6.0,35.7,,0.0/2,33.3/3,100.0/2,100.0/1,00.0/0,0.0/2,10,2.74,5.3,54,4.73,33.3,13.3,134,,1,3,6.0
4,6,43,B2,구현구,남,64,4.47,4.07,0.24,40.0,20.0,13.3,3141 5652,,4.92,23.1,,0.0/1,0.0/1,50.0/2,100.0/1,0.0/2,0.0/1,8,4.46,29.2,73,4.21,29.2,16.7,49,14.0,1,3,6.0
5,1,42,A2,이승일,남,61,6.17,5.89,0.23,61.1,38.9,27.8,6323 3424,,5.92,33.3,,33.3/3,00.0/0,0.0/1,50.0/2,0.0/1,00.0/0,7,4.88,36.0,5,5.79,57.1,46.4,18,,4,1,3.0
5,2,36,B2,안지민,여,51,5.65,5.41,0.3,58.8,47.1,11.8,6222 5523,,5.65,47.1,,50.0/2,0.0/1,33.3/3,33.3/3,100.0/1,100.0/2,12,3.44,22.2,24,5.87,66.7,36.7,140,,4,1,3.0
5,3,42,A2,이창규,남,61,5.41,5.24,0.28,52.9,41.2,23.5,6264 1232,,5.79,47.4,,66.7/3,50.0/2,33.3/3,50.0/2,0.0/2,0.0/1,13,4.86,33.3,22,4.42,33.3,25.0,25,,4,1,3.0
5,4,44,A1,김종민,남,55,8.11,7.94,0.17,88.9,77.8,38.9,2414 2111,,8.4,86.7,,100.0/2,00.0/0,00.0/0,100.0/3,100.0/2,0.0/1,8,5.9,35.0,9,4.52,40.0,24.0,76,12.0,4,1,3.0
5,5,32,B2,박민성,남,62,4.92,3.17,0.25,50.0,16.7,16.7,4514 6314,,5.3,20.0,,100.0/2,0.0/1,0.0/1,0.0/2,0.0/1,0.0/2,9,5.78,40.7,80,3.64,31.8,13.6,104,14.0,4,1,3.0
5,6,35,B1,정훈민,남,54,5.38,5.25,0.28,56.3,31.3,12.5,1523 2654,,5.64,35.7,,0.0/3,100.0/1,100.0/1,00.0/0,0.0/1,50.0/2,8,4.91,31.8,20,5.63,54.2,41.7,94,15.0,4,1,3.0
6,1,39,A1,손제민,남,60,5.88,5.71,0.15,52.9,52.9,23.5,5621 4411,,5.88,52.9,,100.0/1,50.0/2,0.0/1,50.0/2,100.0/3,0.0/3,12,4.0,30.0,31,4.81,46.2,26.9,2,14.0,1,5,6.0
6,2,27,B2,임지훈,남,59,3.0,2.85,0.3,23.1,7.7,7.7,5343 6665,,2.67,0.0,,0.0/1,00.0/0,0.0/2,00.0/0,0.0/1,0.0/2,6,5.81,28.6,92,2.89,15.8,15.8,29,15.0,1,5,6.0
6,3,25,B2,박민영,여,40,2.71,2.18,0.29,14.3,7.1,0.0,4605 5555,,2.0,0.0,,0.0/1,0.0/2,0.0/1,0.0/2,0.0/2,0.0/2,10,4.3,25.0,40,4.42,47.4,26.3,132,,1,5,6.0
6,4,37,B1,김선웅,남,65,3.31,3.0,0.2,31.3,0.0,0.0,3445 5633,,3.31,0.0,,0.0/3,0.0/2,0.0/1,0.0/2,0.0/2,0.0/2,12,5.83,45.8,62,4.48,48.0,28.0,117,,1,5,6.0
6,5,43,A1,김동민,남,54,7.0,6.38,0.3,87.5,50.0,31.3,1130 3212,,7.23,53.8,,50.0/2,50.0/2,00.0/0,100.0/2,0.0/1,0.0/1,8,5.76,44.0,109,5.57,57.1,42.9,54,,1,5,6.0
6,6,41,A2,송효석,남,56,4.94,4.67,0.29,55.6,22.2,11.1,2316 5433,,4.94,22.2,,50.0/2,0.0/2,0.0/1,33.3/3,0.0/2,00.0/0,10,5.73,40.9,69,4.77,54.5,18.2,60,13.0,1,5,6.0
7,1,32,B2,오상현,남,63,2.17,1.96,0.29,16.7,0.0,0.0,6365 6356,,2.5,0.0,,00.0/0,0.0/3,0.0/1,0.0/2,0.0/1,00.0/0,7,1.94,0.0,58,5.57,46.4,32.1,142,,4,5,3.0
7,2,37,B1,류해광,남,62,2.88,2.56,0.22,12.5,12.5,0.0,5406 6655,,2.88,12.5,,50.0/2,00.0/0,50.0/2,0.0/2,0.0/2,0.0/1,9,5.76,38.1,29,5.71,66.7,42.9,144,,4,5,3.0
7,3,43,B1,강지환,남,61,4.56,4.5,0.24,31.3,25.0,18.8,1414 6412,,4.56,25.0,,0.0/2,100.0/1,0.0/1,100.0/2,0.0/2,0.0/2,10,5.62,34.5,38,5.07,46.7,36.7,88,,4,5,3.0
7,4,38,A2,이경섭,남,61,5.53,5.35,0.21,52.9,41.2,23.5,5321 4152,,5.53,41.2,,100.0/2,100.0/2,100.0/1,50.0/2,100.0/1,0.0/2,10,6.0,40.0,77,4.82,40.9,27.3,75,,4,5,3.0
7,5,37,B2,최진혁,남,60,2.0,1.69,0.2,7.7,0.0,0.0,6666 4665,,1.82,0.0,,0.0/2,0.0/1,0.0/2,0.0/1,0.0/1,00.0/0,7,5.0,22.2,14,5.35,50.0,45.0,143,,4,5,3.0
7,6,41,A2,이지수,여,58,5.75,5.45,0.25,70.0,30.0,20.0,3301 3434,,5.88,31.3,,0.0/1,33.3/3,0.0/3,100.0/1,00.0/0,0.0/1,9,4.38,33.3,65,4.67,40.7,33.3,47,,4,5,3.0
8,1,30,B1,손유정,여,53,4.0,3.8,0.18,26.7,13.3,13.3,3455 4656,,2.91,0.0,,00.0/0,0.0/2,0.0/1,0.0/2,0.0/1,0.0/1,7,5.64,36.4,53,3.7,30.0,10.0,90,,4,5,3.0
8,2,42,B2,김계영,여,53,4.29,2.93,0.26,35.7,28.6,21.4,1541 6665,,3.88,25.0,,00.0/0,0.0/1,0.0/1,50.0/2,0.0/1,0.0/1,6,3.58,10.5,50,5.32,54.5,40.9,130,,4,5,3.0
8,3,29,B2,구남우,남,55,3.07,2.64,0.27,21.4,7.1,0.0,3545 6253,,3.17,8.3,,0.0/2,0.0/1,00.0/0,0.0/2,0.0/2,0.0/2,9,6.12,38.5,47,3.08,25.0,8.3,46,,4,5,3.0
8,4,49,A1,이용세,남,56,5.84,5.79,0.18,57.9,42.1,15.8,2353 4143,,6.07,40.0,,100.0/1,50.0/2,0.0/1,50.0/2,0.0/1,0.0/1,8,4.38,15.4,18,5.77,61.5,38.5,80,,4,5,3.0
8,5,43,B2,어선규,남,57,7.63,7.5,0.26,81.3,62.5,43.8,1211 5312,,7.63,62.5,,33.3/3,100.0/2,50.0/2,100.0/1,50.0/2,0.0/1,11,5.79,37.5,97,4.92,45.8,25.0,35,,4,5,3.0
8,6,46,A2,나병창,남,58,6.73,5.53,0.23,66.7,66.7,40.0,1022 1561,,7.0,72.7,,00.0/0,33.3/3,100.0/1,100.0/1,00.0/0,00.0/0,5,5.24,31.0,98,4.0,35.5,25.8,113,1.0,4,5,3.0
9,1,33,A2,이진우,남,55,6.13,5.94,0.25,62.5,50.0,25.0,4421 3162,,6.13,50.0,,100.0/1,50.0/2,0.0/1,50.0/2,33.3/3,0.0/1,10,5.57,47.6,25,5.71,58.3,41.7,40,,1,5,3.0
9,2,37,B1,김현덕,남,62,4.0,3.69,0.22,37.5,18.8,0.0,2326 6063,,4.0,18.8,,0.0/1,00.0/0,100.0/2,100.0/1,0.0/3,0.0/3,10,5.96,51.9,71,5.3,55.0,40.0,27,2.0,1,5,3.0
9,3,33,B2,송효범,남,53,3.46,3.08,0.28,30.8,7.7,7.7,3634 6651,,3.18,9.1,,0.0/1,0.0/2,0.0/1,0.0/1,0.0/1,0.0/2,8,5.46,38.5,103,4.52,40.7,22.2,16,,1,5,3.0
9,4,41,B2,장수영,남,57,4.73,4.4,0.23,53.3,13.3,13.3,1331 4433,,4.73,13.3,,0.0/1,50.0/2,50.0/2,0.0/1,0.0/3,0.0/1,10,4.18,18.2,72,4.64,45.5,18.2,12,,1,5,3.0
9,5,50,A2,이태희,남,58,6.61,6.44,0.25,66.7,50.0,33.3,2113 2331,,6.62,47.6,,00.0/0,50.0/2,66.7/3,100.0/1,66.7/3,33.3/3,12,5.37,29.6,82,4.55,44.8,20.7,48,,1,5,3.0
9,6,43,A2,신동길,남,59,5.65,5.59,0.21,52.9,41.2,17.6,6262 2414,,5.43,42.9,,100.0/2,100.0/1,00.0/0,66.7/3,0.0/1,0.0/1,8,5.75,39.3,68,4.18,36.4,22.7,87,,1,5,3.0
10,1,32,B2,서종원,남,58,4.21,3.11,0.2,42.9,28.6,14.3,1143 3660,,5.43,28.6,,0.0/1,50.0/2,00.0/0,00.0/0,50.0/2,00.0/0,5,4.63,26.7,64,5.78,51.9,37.0,105,,2,4,1.0
10,2,39,A1,심상철,남,55,8.47,8.29,0.15,88.2,76.5,64.7,4121 1113,,8.47,76.5,,100.0/1,100.0/3,50.0/2,100.0/1,0.0/1,50.0/2,10,5.88,50.0,91,2.37,10.5,5.3,101,,2,4,1.0
10,3,46,B1,오세준,남,61,3.39,3.33,0.21,22.2,11.1,5.6,4655 6365,,3.0,8.3,,00.0/0,0.0/1,0.0/2,50.0/2,0.0/1,0.0/1,7,5.3,40.7,6,4.14,42.9,14.3,38,3.0,2,4,1.0
10,4,30,A2,구본선,남,56,6.6,6.53,0.23,66.7,53.3,40.0,1615 3421,,6.6,53.3,,100.0/2,100.0/2,50.0/2,0.0/2,0.0/1,0.0/1,10,5.48,37.0,51,4.97,55.2,31.0,91,,2,4,1.0
10,5,37,B2,이상문,남,59,4.85,3.54,0.18,53.8,38.5,15.4,2653 3616,,4.11,22.2,,50.0/2,00.0/0,00.0/0,100.0/1,0.0/1,0.0/1,5,3.63,21.1,39,4.48,51.6,19.4,129,,2,4,1.0
10,6,46,A2,장영태,남,58,6.61,6.5,0.18,66.7,55.6,16.7,1221 2441,,6.64,57.1,,100.0/1,100.0/1,100.0/1,100.0/1,50.0/2,0.0/2,8,4.63,31.3,8,4.67,37.5,33.3,44,,2,4,1.0
11,1,50,B2,황만주,남,62,3.94,3.88,0.27,37.5,6.3,0.0,3255 5343,,4.36,7.1,,00.0/0,0.0/2,0.0/2,0.0/1,0.0/1,0.0/2,8,5.27,33.3,90,3.47,36.8,15.8,120,,1,2,3.0
11,2,37,A2,김태규,남,58,5.11,4.78,0.25,44.4,33.3,11.1,3544 3542,,4.4,20.0,,0.0/2,00.0/0,0.0/2,0.0/1,0.0/2,0.0/2,9,5.68,40.9,12,4.96,41.7,29.2,150,,1,2,3.0
11,3,34,A1,한성근,남,57,7.06,6.82,0.25,70.6,64.7,35.3,6421 2114,,6.93,60.0,,50.0/2,50.0/2,100.0/1,100.0/1,00.0/0,0.0/1,7,4.43,21.7,49,5.81,57.7,46.2,33,4.0,1,2,3.0
11,4,48,B2,김기한,남,55,3.56,3.38,0.31,37.5,0.0,0.0,5303 6343,,4.1,0.0,,0.0/2,0.0/1,0.0/1,00.0/0,0.0/1,0.0/1,6,5.09,26.1,15,5.28,55.2,34.5,68,,1,2,3.0
11,5,36,B1,손지영,여,51,5.28,5.28,0.23,38.9,38.9,16.7,2145 4154,,5.28,38.9,,100.0/2,0.0/2,50.0/2,0.0/2,50.0/2,100.0/1,11,5.32,40.9,59,5.5,61.5,23.1,45,,1,2,3.0
11,6,48,B1,이택근,남,58,5.41,5.41,0.19,52.9,35.3,17.6,6434 4151,,5.2,33.3,,0.0/2,100.0/1,0.0/2,0.0/2,100.0/1,100.0/1,9,4.25,9.4,78,4.05,38.1,23.8,95,,1,2,3.0
12,1,45,A2,우진수,남,53,5.0,4.82,0.22,47.1,29.4,11.8,5253 2346,,4.85,30.8,,100.0/1,00.0/0,0.0/1,0.0/2,100.0/1,0.0/2,7,4.55,24.1,3,3.87,33.3,26.7,3,,2,1,3.0
12,2,44,A1,김종민,남,55,8.11,7.94,0.17,88.9,77.8,38.9,2414 2111,,8.4,86.7,,100.0/2,00.0/0,00.0/0,100.0/3,100.0/2,0.0/1,8,5.9,35.0,9,4.52,40.0,24.0,76,5.0,2,1,3.0
12,3,35,B1,조규태,남,56,3.67,3.27,0.22,26.7,6.7,0.0,5564 4323,,3.67,6.7,,50.0/2,0.0/2,0.0/1,0.0/1,0.0/1,0.0/3,10,5.34,34.5,74,3.35,30.0,10.0,103,,2,1,3.0
12,4,41,B1,김승택,남,66,4.41,4.12,0.24,41.2,17.6,11.8,4435 6430,,4.41,17.6,,50.0/2,0.0/1,50.0/2,50.0/2,0.0/2,0.0/1,10,3.5,23.1,52,4.5,45.0,30.0,52,,2,1,3.0
12,5,31,B1,이지은,여,50,5.27,5.0,0.19,53.3,26.7,6.7,3132 5445,,5.27,26.7,,100.0/1,50.0/2,0.0/2,50.0/2,0.0/1,0.0/2,10,4.48,24.0,30,3.67,28.6,4.8,28,,2,1,3.0
12,6,34,B1,이  인,남,56,5.8,5.4,0.26,60.0,33.3,26.7,3411 5430,,5.8,33.3,,100.0/2,0.0/2,00.0/0,100.0/1,0.0/2,0.0/2,9,5.85,30.0,28,5.74,63.2,42.1,131,,2,1,3.0
13,1,41,A2,송효석,남,56,4.94,4.67,0.29,55.6,22.2,11.1,2316 5433,,4.94,22.2,,50.0/2,0.0/2,0.0/1,33.3/3,0.0/2,00.0/0,10,5.73,40.9,69,4.77,54.5,18.2,60,6.0,5,2,1.0
13,2,33,B2,김경일,남,51,3.94,3.56,0.24,31.3,18.8,6.3,1645 4204,,3.67,16.7,,0.0/3,0.0/1,00.0/0,0.0/1,33.3/3,0.0/2,10,5.29,42.9,106,5.56,59.3,33.3,85,,5,2,1.0
13,3,49,B1,김정구,남,54,5.06,4.94,0.19,41.2,35.3,17.6,3611 4244,,4.8,33.3,,50.0/2,0.0/1,50.0/2,100.0/1,100.0/1,0.0/1,8,4.48,13.8,61,3.96,26.1,21.7,118,,5,2,1.0
13,4,48,B2,강창효,남,61,4.87,3.67,0.25,53.3,26.7,20.0,3131 5152,,5.8,40.0,,100.0/3,100.0/1,00.0/0,0.0/1,00.0/0,0.0/1,6,5.12,30.8,57,3.25,29.2,20.8,121,,5,2,1.0
13,5,35,A1,류석현,남,55,7.11,6.72,0.25,77.8,66.7,44.4,2652 3611,,7.2,66.7,,00.0/0,00.0/0,50.0/2,100.0/2,50.0/2,50.0/2,8,4.84,32.3,87,3.53,31.6,15.8,56,,5,2,1.0
13,6,42,B2,김재윤,남,60,4.47,3.47,0.24,41.2,23.5,11.8,5464 3642,,3.75,12.5,,50.0/2,00.0/0,0.0/1,0.0/1,0.0/2,00.0/0,6,5.0,33.3,84,5.35,47.8,39.1,77,,5,2,1.0
14,1,43,B2,구현구,남,64,3.0,2.83,18.34,16.7,16.7,0.0,5246 6555,,3.75,25.0,,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,2,4.46,29.2,73,4.21,29.2,16.7,49,4.0,4,6,2.0
14,2,33,B2,엄광호,남,64,1.38,1.13,18.41,0.0,0.0,0.0,6664 6666,,1.75,0.0,,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,5.52,26.1,33,5.37,51.9,33.3,115,2.0,4,6,2.0
14,3,32,B2,박민성,남,62,6.0,6.0,18.07,100.0,0.0,0.0,3,,6.0,0.0,,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,5.78,40.7,80,3.64,31.8,13.6,104,5.0,4,6,2.0
14,4,39,A1,손제민,남,60,5.8,5.6,18.37,60.0,60.0,20.0,1262 5446,,5.8,60.0,,0.0/1,100.0/2,100.0/1,0.0/1,00.0/0,00.0/0,5,4.0,30.0,31,4.81,46.2,26.9,2,6.0,4,6,2.0
14,5,52,B1,권명호,남,60,4.25,4.25,18.49,37.5,12.5,0.0,6436 4423,,3.0,0.0,,00.0/0,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,2,5.33,29.2,63,4.85,44.4,25.9,42,1.0,4,6,2.0
14,6,53,A2,조현귀,남,62,4.8,4.8,19.03,40.0,0.0,0.0,4344 3436,,4.8,0.0,,0.0/1,00.0/0,0.0/1,0.0/2,00.0/0,00.0/0,4,4.52,23.8,70,5.77,57.7,46.2,24,3.0,4,6,2.0
15,1,35,B1,정훈민,남,54,4.22,4.0,18.02,33.3,11.1,11.1,5643 1634,,4.6,20.0,,00.0/0,00.0/0,00.0/0,0.0/1,0.0/2,00.0/0,3,4.91,31.8,20,5.63,54.2,41.7,94,5.0,4,6,3.0
15,2,53,A2,최재원,남,59,6.25,6.13,18.21,62.5,62.5,25.0,1525 2512,,5.33,50.0,,00.0/0,100.0/1,100.0/1,0.0/1,00.0/0,0.0/1,4,4.16,21.1,108,4.24,38.1,14.3,136,2.0,4,6,3.0
15,3,27,B2,이수빈,여,51,6.0,5.75,18.14,75.0,25.0,0.0,4332,,4.0,0.0,,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,1,5.19,34.6,93,4.83,46.7,30.0,59,1.0,4,6,3.0
15,4,39,A1,김완석,남,56,5.0,4.83,18.28,33.3,33.3,33.3,5154 5111,,5.0,33.3,,100.0/1,00.0/0,0.0/2,00.0/0,0.0/1,00.0/0,4,5.52,38.1,96,5.6,60.0,40.0,89,3.0,4,6,3.0
15,5,27,B2,임지훈,남,59,1.75,1.25,18.25,0.0,0.0,0.0,6555,,1.5,0.0,,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,5.81,28.6,92,2.89,15.8,15.8,29,6.0,4,6,3.0
15,6,55,B1,정인교,남,50,3.75,3.63,18.45,25.0,12.5,12.5,6153 4465,,4.75,25.0,,100.0/1,00.0/0,00.0/0,0.0/1,0.0/1,00.0/0,3,3.92,16.7,2,5.32,52.0,28.0,147,4.0,4,6,3.0
1,1,43,A1,김동민,남,54,7.0,6.38,0.3,87.5,50.0,31.3,1130 3212,,7.23,53.8, 일06-2-5,50.0/2,50.0/2,00.0/0,100.0/2,0.0/1,0.0/1,8,5.76,44.0,109,5.57,57.1,42.9,54,8.0,1,4,5.0
1,2,48,B2,강창효,남,61,4.87,3.67,0.25,53.3,26.7,20.0,3131 5152,,5.8,40.0, 일13-6-4,100.0/3,100.0/1,00.0/0,0.0/1,00.0/0,0.0/1,6,5.12,30.8,57,3.25,29.2,20.8,121,,1,4,5.0
1,3,29,B2,윤상선,남,66,2.0,1.86,0.28,14.3,0.0,0.0,3365 6556,,2.63,0.0, 일01-5-4,0.0/1,0.0/2,0.0/1,00.0/0,0.0/1,0.0/2,7,5.27,40.9,36,4.2,36.0,24.0,137,14.0,1,4,5.0
1,4,46,A2,나병창,남,58,6.73,5.53,0.23,66.7,66.7,40.0,1022 1561,,7.0,72.7," 일01-1-1, 일08-4-6",00.0/0,33.3/3,100.0/1,100.0/1,00.0/0,00.0/0,5,5.24,31.0,98,4.0,35.5,25.8,113,,1,4,5.0
1,5,30,B1,손유정,여,53,4.0,3.8,0.18,26.7,13.3,13.3,3455 4656,,2.91,0.0, 일08-5-1,00.0/0,0.0/2,0.0/1,0.0/2,0.0/1,0.0/1,7,5.64,36.4,53,3.7,30.0,10.0,90,15.0,1,4,5.0
1,6,37,A2,김태규,남,58,5.11,4.78,0.25,44.4,33.3,11.1,3544 3542,,4.4,20.0, 일11-2-2,0.0/2,00.0/0,0.0/2,0.0/1,0.0/2,0.0/2,9,5.68,40.9,12,4.96,41.7,29.2,150,7.0,1,4,5.0
2,1,50,A2,이태희,남,58,6.61,6.44,0.25,66.7,50.0,33.3,2113 2331,,6.62,47.6, 일09-2-5,00.0/0,50.0/2,66.7/3,100.0/1,66.7/3,33.3/3,12,5.37,29.6,82,4.55,44.8,20.7,48,9.0,2,1,4.0
2,2,36,B1,손지영,여,51,5.28,5.28,0.23,38.9,38.9,16.7,2145 4154,,5.28,38.9, 일11-6-5,100.0/2,0.0/2,50.0/2,0.0/2,50.0/2,100.0/1,11,5.32,40.9,59,5.5,61.5,23.1,45,,2,1,4.0
2,3,48,B2,김기한,남,55,3.56,3.38,0.31,37.5,0.0,0.0,5303 6343,,4.1,0.0, 일11-5-4,0.0/2,0.0/1,0.0/1,00.0/0,0.0/1,0.0/1,6,5.09,26.1,15,5.28,55.2,34.5,68,15.0,2,1,4.0
2,4,43,B2,구현구,남,64,4.47,4.07,0.24,40.0,20.0,13.3,3141 5652,,4.92,23.1," 일04-3-6, 온14-6-1",0.0/1,0.0/1,50.0/2,100.0/1,0.0/2,0.0/1,8,4.46,29.2,73,4.21,29.2,16.7,49,,2,1,4.0
2,5,37,A2,기광서,남,56,5.47,5.35,0.21,52.9,41.2,5.9,5325 2523,,5.47,41.2, 일02-3-2,0.0/1,66.7/3,00.0/0,0.0/2,50.0/2,50.0/2,10,6.0,50.0,76,4.84,40.0,28.0,96,12.0,2,1,4.0
2,6,32,B2,오상현,남,63,2.17,1.96,0.29,16.7,0.0,0.0,6365 6356,,2.5,0.0, 일07-6-1,00.0/0,0.0/3,0.0/1,0.0/2,0.0/1,00.0/0,7,1.94,0.0,58,5.57,46.4,32.1,142,14.0,2,1,4.0
3,1,46,A2,장영태,남,58,6.61,6.5,0.18,66.7,55.6,16.7,1221 2441,,6.64,57.1, 일10-5-6,100.0/1,100.0/1,100.0/1,100.0/1,50.0/2,0.0/2,8,4.63,31.3,8,4.67,37.5,33.3,44,,2,4,1.0
3,2,39,B2,홍기철,남,68,3.41,3.24,0.27,23.5,17.6,5.9,5665 5264,,2.77,7.7, 일02-4-3,50.0/2,0.0/3,0.0/1,0.0/1,00.0/0,0.0/1,8,5.19,34.6,42,5.05,52.4,28.6,20,15.0,2,4,1.0
3,3,27,A2,김보경,여,52,4.4,4.3,0.18,33.3,20.0,6.7,2556 4524,,4.0,15.4, 일03-6-2,0.0/3,0.0/1,0.0/1,0.0/2,50.0/2,0.0/1,10,2.52,4.8,34,4.4,40.0,28.0,141,14.0,2,4,1.0
3,4,49,B1,김정구,남,54,5.06,4.94,0.19,41.2,35.3,17.6,3611 4244,,4.8,33.3, 일13-4-3,50.0/2,0.0/1,50.0/2,100.0/1,100.0/1,0.0/1,8,4.48,13.8,61,3.96,26.1,21.7,118,13.0,2,4,1.0
3,5,32,B2,신선길,남,58,1.36,1.29,0.25,0.0,0.0,0.0,5666 6656,,1.36,0.0, 일04-6-2,0.0/2,0.0/2,0.0/3,0.0/1,0.0/2,0.0/2,12,5.31,34.6,1,4.94,50.0,26.5,102,,2,4,1.0
3,6,45,A2,우진수,남,53,5.0,4.82,0.22,47.1,29.4,11.8,5253 2346,,4.85,30.8, 일12-2-1,100.0/1,00.0/0,0.0/1,0.0/2,100.0/1,0.0/2,7,4.55,24.1,3,3.87,33.3,26.7,3,10.0,2,4,1.0
4,1,47,B1,윤영일,남,57,5.12,4.76,0.22,52.9,29.4,17.6,5262 3134,,5.0,30.8, 일03-3-6,50.0/2,33.3/3,100.0/1,0.0/1,100.0/1,00.0/0,8,4.23,20.0,7,5.62,52.4,42.9,97,,2,1,5.0
